Timestamp,relative_humidity,wind_speed,visibility,sea_level_pressure,pressure,dew_point,snow,uv_index,solar_radiation,wind_direction,apparent_temperature,temperature,precipitation,cloud_coverage,hour,day,month,year,weekend,holiday,PM10,O3,CO,NO2
2019-02-19 14:00:00,56.0,1.6,5.0,1021.8,989.75,-2.0,0.0,3.6,324.48,0,15.8,15.8,0.0,0,14,19,2,2019,0,0,49.37990188598633,46.97999954223633,0.5220000147819519,63.33539962768555
2019-02-19 15:00:00,54.0,1.6,5.0,1019.4,987.55,-2.1,0.0,2.6,156.59,70,16.5,16.5,0.0,0,15,19,2,2019,0,0,59.86999893188477,42.97999954223633,0.5220000147819519,77.27860260009766
2019-02-19 16:00:00,58.0,2.0,5.0,1019.9,987.8,-2.1,0.0,2.0,8.04,0,14.5,14.5,0.0,0,16,19,2,2019,0,0,76.37000274658203,45.31999969482422,0.4639999866485596,61.40650177001953
2019-02-19 17:00:00,58.0,2.0,5.0,1020.5,987.85,-2.4,0.0,0.0,0.0,60,9.3,9.3,0.0,0,17,19,2,2019,0,0,119.88999938964844,5.800000190734862,1.8791999816894531,170.16189575195312
2019-02-19 18:00:00,62.0,2.4,5.0,1021.0,988.1,-1.4,0.0,0.0,0.0,160,7.6,7.6,0.0,0,18,19,2,2019,0,0,259.35000610351557,2.5199999809265137,3.5611999034881587,243.735107421875
2019-02-19 19:00:00,65.0,2.8,5.0,1021.3,988.25,-2.1,0.0,0.0,0.0,50,3.9,6.0,0.0,0,19,19,2,2019,0,0,240.6000061035156,2.5199999809265137,2.1112000942230225,147.94859313964844
2019-02-19 20:00:00,59.0,2.8,5.0,1021.7,988.5,-2.1,0.0,0.0,0.0,65,2.5,4.9,0.0,0,20,19,2,2019,0,0,181.5200042724609,3.5199999809265137,1.542799949645996,100.46600341796876
2019-02-19 21:00:00,57.0,3.2,5.0,1022.0,988.65,-2.1,0.0,0.0,0.0,170,1.0,3.9,0.0,0,21,19,2,2019,0,0,158.77999877929688,2.5999999046325684,1.705199956893921,92.4822006225586
2019-02-19 22:00:00,58.0,3.2,1.5,1022.35,988.85,-3.1,0.0,0.0,0.0,90,-0.3,2.8,0.0,3,22,19,2,2019,0,0,190.3500061035156,3.0399999618530287,1.6588000059127808,82.01519775390625
2019-02-19 23:00:00,56.0,3.6,1.0,1022.7,989.1,-3.0,0.0,0.0,0.0,0,-1.7,1.9,0.0,24,23,19,2,2019,0,0,144.86000061035156,3.740000009536743,1.5080000162124634,71.72049713134766
2019-02-20 00:00:00,62.0,3.6,0.5,1023.05,989.3,-3.0,0.0,0.0,0.0,130,-2.8,0.9,0.0,46,0,20,2,2019,0,0,200.5800018310547,2.880000114440918,1.8444000482559204,77.96600341796875
2019-02-20 01:00:00,64.0,4.0,0.5,1023.05,989.25,-4.0,0.0,0.0,0.0,0,-3.6,0.6,0.0,57,1,20,2,2019,0,0,166.41000366210938,1.7599999904632568,1.6588000059127808,68.11039733886719
2019-02-20 02:00:00,74.0,4.0,0.5,1023.05,989.2,-4.0,0.0,0.0,0.0,0,-4.7,-0.3,0.0,50,2,20,2,2019,0,0,147.02000427246094,3.9000000953674316,1.229599952697754,50.74869918823242
2019-02-20 03:00:00,73.0,4.4,1.5,1023.05,989.1,-4.0,0.0,0.0,0.0,110,-5.7,-0.9,0.0,20,3,20,2,2019,0,0,115.54000091552734,2.0799999237060547,1.1136000156402588,40.33919906616211
2019-02-20 04:00:00,73.0,4.4,1.5,1023.5,989.45,-4.2,0.0,0.0,0.0,0,-6.8,-1.9,0.0,3,4,20,2,2019,0,0,151.33999633789062,1.8600000143051147,1.8675999641418457,44.101898193359375
2019-02-20 05:00:00,73.0,4.4,5.0,1023.85,989.85,-5.0,0.0,0.0,0.0,0,-5.9,-1.1,0.0,1,5,20,2,2019,0,0,157.07000732421875,0.9399999976158142,1.426800012588501,42.49729919433594
2019-02-20 06:00:00,71.0,4.4,5.0,1024.3,990.1,-4.0,0.0,2.2,59.37,120,-7.5,-2.4,0.0,0,6,20,2,2019,0,0,134.66999816894528,0.8199999928474426,1.3339999914169312,46.12649917602539
2019-02-20 07:00:00,71.0,4.0,5.0,1024.15,990.4,-4.0,0.0,3.0,227.08,0,-3.1,1.0,0.0,0,7,20,2,2019,0,0,133.44999694824222,1.2999999523162842,1.7167999744415283,69.19930267333984
2019-02-20 08:00:00,77.0,4.0,5.0,1023.95,990.55,-1.1,0.0,4.1,388.6,0,1.0,4.3,0.0,0,8,20,2,2019,0,0,111.12999725341795,2.9600000381469727,1.426800012588501,67.76679992675781
2019-02-20 09:00:00,64.0,4.4,5.0,1023.8,990.7,0.0,0.0,5.1,515.33,225,3.4,6.4,0.0,0,9,20,2,2019,0,0,139.21000671386722,3.059999942779541,2.2272000312805176,103.38809967041016
2019-02-20 10:00:00,61.0,4.4,5.0,1022.8,990.1,-0.1,0.0,5.7,592.02,0,9.4,9.4,0.0,0,10,20,2,2019,0,0,146.7100067138672,8.020000457763674,1.7283999919891355,96.68440246582031
2019-02-20 11:00:00,56.0,4.8,5.0,1021.8,989.45,-1.1,0.0,5.8,610.55,0,12.8,12.8,0.0,0,11,20,2,2019,0,0,113.75,12.739999771118164,1.3803999423980713,104.018798828125
2019-02-20 12:00:00,52.0,5.2,5.0,1020.8,988.75,-1.4,0.0,5.5,569.02,200,15.1,15.1,0.0,0,12,20,2,2019,0,0,109.27999877929688,15.81999969482422,1.1368000507354736,109.5386962890625
2019-02-20 13:00:00,52.0,5.6,5.0,1020.55,988.6,-2.0,0.0,4.7,471.73,0,16.3,16.3,0.0,0,13,20,2,2019,0,0,89.11000061035156,33.5,0.7075999975204468,84.34539794921875
2019-02-20 14:00:00,40.0,4.8,5.0,1020.2,988.3,-3.3,0.0,3.7,329.35,270,16.4,16.4,0.0,0,14,20,2,2019,0,0,68.83999633789061,26.899999618530273,0.951200008392334,105.47019958496094
2019-02-20 15:00:00,45.0,4.0,5.0,1019.95,988.05,-4.4,0.0,2.6,160.78,15,16.4,16.4,0.0,0,15,20,2,2019,0,0,90.20999908447266,43.61999893188477,0.3944000005722046,63.10639953613281
2019-02-20 16:00:00,51.0,4.0,5.0,1020.8,988.7,-4.4,0.0,2.0,9.95,30,14.9,14.9,0.0,1,16,20,2,2019,0,0,86.30989837646484,44.900001525878906,0.2784000039100647,43.70080184936523
2019-02-20 17:00:00,60.0,3.6,1.5,1021.6,989.2,-2.4,0.0,0.0,0.0,20,12.3,12.3,0.0,5,17,20,2,2019,0,0,97.29989624023438,22.65999984741211,0.6147999763488771,73.45860290527344
2019-02-20 18:00:00,67.0,3.6,0.5,1022.45,989.9,-2.0,0.0,0.0,0.0,180,10.8,10.8,0.0,43,18,20,2,2019,0,0,128.85000610351562,16.319999694824222,1.0207999944686892,102.41439819335938
2019-02-20 19:00:00,73.0,3.6,0.5,1023.15,990.55,-1.3,0.0,0.0,0.0,310,10.4,10.4,0.0,61,19,20,2,2019,0,0,120.95999908447266,3.240000009536743,1.8559999465942385,172.47279357910156
2019-02-20 20:00:00,73.0,3.6,0.5,1023.85,991.1,-1.1,0.0,0.0,0.0,155,9.8,9.8,0.0,70,20,20,2,2019,0,0,196.0399932861328,1.8999999761581416,2.830399990081787,204.50369262695312
2019-02-20 21:00:00,76.0,3.6,0.5,1024.55,991.5,-1.1,0.0,0.0,0.0,160,7.3,7.3,0.0,70,21,20,2,2019,0,0,205.83999633789062,1.6599999666213991,2.412800073623657,171.25039672851562
2019-02-20 22:00:00,79.0,4.0,0.5,1024.7,995.1,-1.0,0.0,0.0,0.0,0,0.4,3.8,0.0,64,22,20,2,2019,0,0,196.08999633789062,2.220000028610229,2.4707999229431152,145.27439880371094
2019-02-20 23:00:00,78.0,4.0,0.5,1025.0,995.15,-1.3,0.0,0.0,0.0,0,-1.9,2.0,0.0,63,23,20,2,2019,0,0,244.97999572753903,2.4600000381469727,2.702800035476685,115.66960144042969
2019-02-21 00:00:00,78.0,4.4,0.5,1025.8,995.95,-2.1,0.0,0.0,0.0,65,-1.5,2.5,0.0,55,0,21,2,2019,0,0,225.0500030517578,1.5800000429153442,1.6124000549316406,79.60880279541016
2019-02-21 01:00:00,78.0,4.4,0.5,1025.85,995.85,-2.1,0.0,0.0,0.0,0,-2.4,1.8,0.0,41,1,21,2,2019,0,0,157.22000122070312,5.679999828338622,1.067199945449829,63.16350173950195
2019-02-21 02:00:00,78.0,4.0,1.0,1025.9,995.75,-2.1,0.0,0.0,0.0,0,-2.7,1.3,0.0,40,2,21,2,2019,0,0,117.33999633789062,6.019999980926514,0.9395999908447266,56.1156005859375
2019-02-21 03:00:00,78.0,4.4,1.0,1025.95,995.8,-2.1,0.0,0.0,0.0,0,-3.6,0.8,0.0,26,3,21,2,2019,0,0,97.48999786376952,12.039999961853027,0.7307999730110168,34.78110122680664
2019-02-21 04:00:00,80.0,4.4,1.5,1026.25,996.05,-2.1,0.0,0.0,0.0,160,-4.2,0.3,0.0,6,4,21,2,2019,0,0,88.75990295410156,12.359999656677244,0.7540000081062317,31.09480094909668
2019-02-21 05:00:00,80.0,4.4,1.5,1027.1,996.85,-2.1,0.0,0.0,0.0,0,-4.7,-0.1,0.0,3,5,21,2,2019,0,0,130.53999328613278,2.259999990463257,1.0091999769210815,41.50410079956055
2019-02-21 06:00:00,79.0,4.4,5.0,1028.25,994.3,-4.0,0.0,2.2,63.29,120,-4.0,0.5,0.0,1,6,21,2,2019,0,0,135.3800048828125,0.8199999928474426,0.8235999941825867,42.15370178222656
2019-02-21 07:00:00,76.0,4.8,5.0,1028.1,994.5,-1.1,0.0,3.0,232.21,70,-0.6,3.4,0.0,0,7,21,2,2019,0,0,126.61000061035156,1.2799999713897705,1.1252000331878662,60.31779861450195
2019-02-21 08:00:00,66.0,5.6,5.0,1027.95,994.8,0.8,0.0,4.1,394.19,0,3.8,7.2,0.0,0,8,21,2,2019,0,0,126.45999908447266,2.5999999046325684,1.5892000198364258,75.3687973022461
2019-02-21 09:00:00,53.0,5.6,5.0,1027.8,994.95,-0.1,0.0,5.1,521.12,130,10.1,10.1,0.0,0,9,21,2,2019,0,0,123.0999984741211,6.9000000953674325,1.218000054359436,80.6593017578125
2019-02-21 10:00:00,42.0,5.6,5.0,1027.0,994.35,-1.1,0.0,5.7,597.87,70,11.7,11.7,0.0,0,10,21,2,2019,0,0,79.90989685058594,15.239999771118164,1.0787999629974363,78.67269897460938
2019-02-21 11:00:00,40.0,5.6,1.5,1026.25,993.85,-2.1,0.0,5.3,615.742,260,13.3,13.3,0.0,14,11,21,2,2019,0,0,46.45000076293945,42.040000915527344,0.243599995970726,34.800201416015625
2019-02-21 12:00:00,38.0,5.2,0.5,1025.45,993.15,-3.4,0.0,3.1,480.107,270,13.9,13.9,0.0,64,12,21,2,2019,0,0,36.72000122070313,50.38000106811523,0.0812000036239624,22.079599380493164
2019-02-21 13:00:00,39.0,5.2,5.0,1025.05,992.8,-3.4,0.0,1.7,197.483,275,14.4,14.4,0.0,93,13,21,2,2019,0,0,41.810001373291016,48.5,0.10440000146627426,25.613100051879893
2019-02-21 14:00:00,38.0,4.8,5.0,1024.65,992.4,-5.4,0.0,1.3,123.674,350,14.5,14.5,0.0,95,14,21,2,2019,0,0,28.63999938964844,46.77999877929688,0.13920000195503235,32.27899932861328
2019-02-21 15:00:00,41.0,4.0,5.0,1024.25,992.0,-5.4,0.0,1.0,68.3005,100,14.3,14.3,0.0,93,15,21,2,2019,0,0,34.990001678466804,43.0,0.17399999499320984,41.0077018737793
2019-02-21 16:00:00,48.0,4.0,5.0,1024.15,988.1,-4.3,0.0,0.9,7.410189999999999,20,12.3,12.3,0.0,82,16,21,2,2019,0,0,42.7400016784668,39.97999954223633,0.1972000002861023,42.612098693847656
2019-02-21 17:00:00,57.0,4.0,5.0,1024.25,988.2,-4.4,0.0,0.0,0.0,40,9.8,9.8,0.0,94,17,21,2,2019,0,0,67.38990020751953,24.6200008392334,0.4059999883174896,55.73379898071289
2019-02-21 18:00:00,62.0,3.6,5.0,1024.9,988.3,-4.2,0.0,0.0,0.0,160,8.9,8.9,0.0,86,18,21,2,2019,0,0,87.70999908447266,17.65999984741211,0.6959999799728394,60.26050186157226
2019-02-21 19:00:00,67.0,3.6,0.5,1025.15,988.6,-4.3,0.0,0.0,0.0,25,7.3,7.3,0.0,62,19,21,2,2019,0,0,70.79989624023438,18.76000022888184,0.6844000220298767,69.90579986572266
2019-02-21 20:00:00,69.0,3.2,0.5,1025.4,988.8,-3.1,0.0,0.0,0.0,115,3.4,5.8,0.0,66,20,21,2,2019,0,0,65.93990325927734,17.780000686645508,0.951200008392334,84.61299896240234
2019-02-21 21:00:00,73.0,3.2,1.0,1026.55,993.1,-3.1,0.0,0.0,0.0,280,1.3,4.1,0.0,40,21,21,2,2019,0,0,108.87000274658205,1.8999999761581416,1.6239999532699585,98.19329833984376
2019-02-21 22:00:00,76.0,3.2,1.5,1026.55,992.9,-4.2,0.0,0.0,0.0,0,-0.5,2.6,0.0,9,22,21,2,2019,0,0,146.50999450683594,2.3399999141693115,1.914000034332276,80.48719787597656
2019-02-21 23:00:00,75.0,3.2,5.0,1026.5,992.8,-4.2,0.0,0.0,0.0,50,-1.3,2.0,0.0,1,23,21,2,2019,0,0,151.30999755859375,1.8999999761581416,1.8444000482559204,83.12319946289062
2019-02-22 00:00:00,77.0,3.2,5.0,1026.5,992.7,-5.0,0.0,0.0,0.0,210,-2.0,1.4,0.0,0,0,22,2,2019,0,0,144.55999755859375,2.3399999141693115,1.1252000331878662,62.05590057373047
2019-02-22 01:00:00,78.0,3.6,5.0,1026.05,992.15,-5.0,0.0,0.0,0.0,0,-3.3,0.6,0.0,0,1,22,2,2019,0,0,122.31999969482422,3.5199999809265137,0.9047999978065492,48.53310012817383
2019-02-22 02:00:00,75.0,3.6,5.0,1025.5,991.55,-5.3,0.0,0.0,0.0,130,-4.4,-0.3,0.0,0,2,22,2,2019,0,0,90.1999969482422,6.5,0.8468000292778015,41.84809875488281
2019-02-22 03:00:00,74.0,3.6,5.0,1025.05,991.1,-5.3,0.0,0.0,0.0,125,-4.7,-0.6,0.0,1,3,22,2,2019,0,0,83.86000061035156,9.800000190734863,0.9279999732971193,30.73189926147461
2019-02-22 04:00:00,74.0,3.6,1.5,1024.45,990.4,-5.3,0.0,0.0,0.0,0,-5.3,-1.1,0.0,4,4,22,2,2019,0,0,111.2300033569336,4.380000114440918,1.1483999490737915,36.55720138549805
2019-02-22 05:00:00,73.0,3.6,1.0,1023.9,990.0,-5.0,0.0,0.0,0.0,0,-4.5,-0.5,0.0,21,5,22,2,2019,0,0,83.58000183105469,8.84000015258789,0.6611999869346619,26.77820014953613
2019-02-22 06:00:00,74.0,3.6,5.0,1023.3,989.45,-4.0,0.0,1.0,45.6199,70,-3.7,0.2,0.0,78,6,22,2,2019,0,0,64.7698974609375,5.099999904632568,0.6959999799728394,35.06740188598633
2019-02-22 07:00:00,73.0,3.6,5.0,1022.8,989.15,-2.1,0.0,1.0,71.1695,0,-2.0,1.6,0.0,98,7,22,2,2019,0,0,94.75990295410156,2.0,0.951200008392334,38.00899887084961
2019-02-22 08:00:00,69.0,4.0,5.0,1022.3,988.75,-2.1,0.0,1.3,110.029,0,-1.2,2.5,0.0,99,8,22,2,2019,0,0,76.58000183105469,3.3199999332427983,1.0787999629974363,58.35049819946289
2019-02-22 09:00:00,61.0,4.0,5.0,1021.8,988.4,-2.1,0.0,1.6,145.017,25,0.4,3.8,0.0,99,9,22,2,2019,0,0,101.2300033569336,9.399999618530273,0.9628000259399414,45.74449920654297
2019-02-22 10:00:00,60.0,4.0,5.0,1020.85,987.7,-1.3,0.0,1.8,166.146,0,2.2,5.3,0.0,99,10,22,2,2019,0,0,89.86000061035156,5.920000076293945,1.3456000089645386,61.23460006713867
2019-02-22 11:00:00,58.0,4.0,5.0,1019.9,986.85,-2.1,0.0,1.9,171.199,85,3.3,6.2,0.173828,99,11,22,2,2019,0,0,132.46000671386722,3.8199999332427983,1.635599970817566,86.31310272216797
2019-02-22 12:00:00,63.0,4.8,5.0,1018.95,986.1,0.0,0.0,1.8,173.937,220,7.3,7.3,0.117188,98,12,22,2,2019,0,0,186.91000366210938,4.539999961853027,1.7863999605178833,94.46859741210938
2019-02-22 13:00:00,68.0,5.2,5.0,1018.5,985.8,0.8,0.0,1.6,156.164,0,8.8,8.8,0.181641,97,13,22,2,2019,0,0,126.33999633789062,9.0600004196167,1.3456000089645386,73.03820037841797
2019-02-22 14:00:00,68.0,4.8,5.0,1018.1,985.4,0.8,0.0,1.8,234.518,260,8.6,8.6,0.143555,77,14,22,2,2019,0,0,105.66999816894531,22.940000534057607,0.974399983882904,61.32989883422852
2019-02-22 15:00:00,70.0,4.0,0.5,1017.65,984.95,1.9,0.0,1.6,148.079,185,8.4,8.4,0.243164,59,15,22,2,2019,0,0,84.0999984741211,31.6200008392334,0.6032000184059143,41.79059982299805
2019-02-22 16:00:00,78.0,4.0,0.5,1017.7,984.9,2.9,0.0,1.2,12.1733,35,7.8,7.8,0.182617,61,16,22,2,2019,0,0,100.05999755859376,15.4399995803833,1.0324000120162964,69.75319671630861
2019-02-22 17:00:00,85.0,4.4,0.5,1017.75,984.9,2.9,0.0,0.0,0.0,35,4.2,7.1,0.20166,57,17,22,2,2019,0,0,93.43990325927734,2.940000057220459,1.6704000234603882,114.19889831542969
2019-02-22 18:00:00,87.0,4.8,0.5,1017.8,984.9,2.9,0.0,0.0,0.0,150,3.6,6.8,0.0,56,18,22,2,2019,0,0,138.30999755859378,3.299999952316284,1.7863999605178833,86.92389678955078
2019-02-22 19:00:00,88.0,5.2,0.5,1017.9,984.95,2.9,0.0,0.0,0.0,350,2.8,6.3,0.0,69,19,22,2,2019,0,0,80.69999694824219,3.920000076293945,1.1832000017166138,79.51309967041016
2019-02-22 20:00:00,88.0,7.2,5.0,1018.0,985.05,2.9,0.0,0.0,0.0,30,2.4,6.5,0.0,81,20,22,2,2019,0,0,53.9900016784668,6.28000020980835,1.1252000331878662,72.21690368652344
2019-02-22 21:00:00,87.0,12.0,0.5,1018.1,985.1,2.9,0.0,0.0,0.0,145,0.2,5.8,0.121094,66,21,22,2,2019,0,0,77.06990051269531,12.720000267028807,0.9976000189781188,67.28929901123047
2019-02-22 22:00:00,65.0,12.4,0.5,1019.15,986.05,3.0,0.0,0.0,0.0,300,-1.0,5.0,0.140625,50,22,22,2,2019,0,0,56.209999084472656,18.63999938964844,0.7540000081062317,48.32279968261719
2019-02-22 23:00:00,71.0,12.0,0.5,1020.3,987.1,0.8,0.0,0.0,0.0,180,-0.8,5.0,0.177734,52,23,22,2,2019,0,0,36.81990051269531,19.71999931335449,0.6959999799728394,33.711498260498054
2019-02-23 00:00:00,60.0,11.6,0.5,1021.35,987.95,-3.1,0.0,0.0,0.0,320,-3.0,3.4,0.0,64,0,23,2,2019,0,0,9.489999771118164,40.11999893188477,0.3596000075340271,9.702799797058104
2019-02-23 01:00:00,56.0,10.8,5.0,1021.6,984.7,-6.2,0.2,0.0,0.0,355,-5.5,1.4,0.0,88,1,23,2,2019,0,0,13.609999656677244,50.81999969482422,0.25519999861717224,10.619600296020508
2019-02-23 02:00:00,56.0,10.4,5.0,1022.9,986.0,-9.2,1.0,0.0,0.0,350,-7.7,-0.4,0.0,94,2,23,2,2019,0,0,29.190000534057607,58.91999816894531,0.10440000146627426,0.38199999928474426
2019-02-23 03:00:00,58.0,9.6,5.0,1024.15,987.3,-9.2,1.5,0.0,0.0,340,-8.6,-1.3,0.0,91,3,23,2,2019,0,0,45.209999084472656,60.45980072021485,0.06960000097751617,2.311100006103516
2019-02-23 04:00:00,56.0,9.6,5.0,1025.7,988.2,-10.2,0.0,0.0,0.0,350,-9.7,-2.1,0.0,94,4,23,2,2019,0,0,42.7598991394043,56.22000122070313,0.09279999881982803,2.8076999187469482
2019-02-23 05:00:00,58.0,9.6,5.0,1026.3,989.2,-10.2,0.0,0.0,0.0,345,-10.3,-2.5,0.0,94,5,23,2,2019,0,0,40.34000015258789,51.15999984741211,0.1624000072479248,2.8840999603271484
2019-02-23 06:00:00,59.0,10.0,5.0,1028.5,994.05,-11.1,1.5,0.8,29.5756,345,-11.1,-3.0,0.0,93,6,23,2,2019,0,0,24.32999992370605,46.0,0.22040000557899475,1.9099999666213991
2019-02-23 07:00:00,57.0,10.4,5.0,1029.45,995.0,-11.1,1.5,1.1,95.1932,315,-11.0,-2.9,0.0,94,7,23,2,2019,0,0,21.31999969482422,39.18000030517578,0.2899999916553497,15.795700073242188
2019-02-23 08:00:00,51.0,10.8,5.0,1030.4,995.9,-10.2,1.5,1.5,159.078,330,-11.7,-3.4,0.0,94,8,23,2,2019,0,0,30.040000915527344,33.540000915527344,0.4059999883174896,18.947200775146484
2019-02-23 09:00:00,46.0,10.8,5.0,1031.35,996.85,-6.2,1.5,1.9,231.852,290,-11.5,-3.1,0.0,92,9,23,2,2019,0,0,28.04999923706055,29.899999618530273,0.41760000586509705,26.95009994506836
2019-02-23 10:00:00,41.0,10.8,5.0,1031.3,996.95,-6.0,1.5,2.1,265.275,310,-9.7,-1.8,0.0,92,10,23,2,2019,0,0,45.04999923706055,27.36000061035156,0.5568000078201294,30.273700714111328
2019-02-23 11:00:00,41.0,10.4,5.0,1031.25,997.05,-9.3,1.0,2.2,286.163,340,-7.8,-0.5,0.0,91,11,23,2,2019,0,0,9.9399995803833,34.139999389648445,0.5220000147819519,31.57229995727539
2019-02-23 12:00:00,40.0,10.0,5.0,1031.2,997.15,-10.3,0.2,2.3,312.157,230,-5.8,0.9,0.0,87,12,23,2,2019,0,0,26.70000076293945,30.81999969482422,0.7771999835968018,48.87670135498047
2019-02-23 13:00:00,38.0,9.6,0.5,1031.5,997.45,-10.3,0.0,2.9,430.217,340,-6.0,0.7,0.0,58,13,23,2,2019,0,0,33.310001373291016,37.08000183105469,0.5451999902725221,35.71699905395508
2019-02-23 14:00:00,50.0,8.8,0.5,1031.85,997.8,-10.3,0.0,2.7,331.514,350,-5.8,0.7,0.0,41,14,23,2,2019,0,0,17.989999771118164,39.88000106811523,0.4523999989032746,30.13979911804199
2019-02-23 15:00:00,49.0,8.4,0.5,1032.15,998.0,-12.2,0.0,1.9,165.423,345,-6.0,0.4,0.0,44,15,23,2,2019,0,0,36.0098991394043,45.4000015258789,0.41760000586509705,20.83810043334961
2019-02-23 16:00:00,50.0,8.4,0.5,1033.15,998.85,-12.1,0.0,1.4,15.5951,340,-7.7,-0.9,0.0,45,16,23,2,2019,0,0,36.13999938964844,42.77999877929688,0.4639999866485596,24.79179954528809
2019-02-23 17:00:00,51.0,8.4,0.5,1034.15,999.75,-12.1,0.0,0.0,0.0,345,-8.3,-1.4,0.0,46,17,23,2,2019,0,0,38.62990188598633,38.58000183105469,0.4988000094890594,27.064699172973643
2019-02-23 18:00:00,50.0,8.0,0.5,1035.15,1000.6,-12.1,0.0,0.0,0.0,340,-9.2,-2.2,0.0,46,18,23,2,2019,0,0,51.11999893188477,34.18000030517578,0.5335999727249146,41.71440124511719
2019-02-23 19:00:00,52.0,7.6,0.5,1035.7,1001.05,-12.2,0.0,0.0,0.0,355,-9.7,-2.7,0.0,43,19,23,2,2019,0,0,38.68000030517578,28.399999618530273,0.6728000044822693,61.86470031738281
2019-02-23 20:00:00,54.0,6.8,0.5,1036.3,1001.55,-13.3,0.0,0.0,0.0,350,-10.3,-3.5,0.0,41,20,23,2,2019,0,0,36.84000015258789,32.200000762939446,0.5568000078201294,50.40489959716797
2019-02-23 21:00:00,56.0,6.4,1.0,1036.85,1002.0,-13.1,0.0,0.0,0.0,315,-10.8,-4.0,0.0,35,21,23,2,2019,0,0,37.06990051269531,26.559999465942386,0.6611999869346619,58.08290100097656
2019-02-23 22:00:00,56.0,6.4,1.0,1036.9,1002.05,-13.3,0.0,0.0,0.0,335,-11.3,-4.5,0.0,30,22,23,2,2019,0,0,38.0,26.07999992370605,0.6728000044822693,69.56199645996094
2019-02-23 23:00:00,56.0,6.4,1.0,1037.0,1002.1,-13.3,0.0,0.0,0.0,280,-11.5,-4.6,0.0,31,23,23,2,2019,0,0,38.52999877929688,33.0,0.5916000008583069,56.230201721191406
2019-02-24 00:00:00,55.0,6.4,1.0,1037.05,1002.05,-13.3,0.0,0.0,0.0,295,-12.5,-5.4,0.0,31,0,24,2,2019,0,0,31.770000457763672,36.02000045776367,0.5220000147819519,39.63249969482422
2019-02-24 01:00:00,56.0,6.0,1.0,1037.1,1001.95,-13.3,0.0,0.0,0.0,0,-13.5,-6.3,0.0,25,1,24,2,2019,0,0,38.36999893188477,37.13999938964844,0.4523999989032746,27.160200119018555
2019-02-24 02:00:00,62.0,5.6,1.5,1037.15,1002.0,-13.2,0.0,0.0,0.0,165,-13.5,-6.5,0.0,20,2,24,2,2019,0,0,31.81999969482422,39.900001525878906,0.4291999936103821,24.75359916687012
2019-02-24 03:00:00,65.0,5.6,1.5,1037.2,1002.0,-13.2,0.0,0.0,0.0,240,-13.6,-6.7,0.0,14,3,24,2,2019,0,0,27.28000068664551,44.13999938964844,0.3248000144958496,12.87339973449707
2019-02-24 04:00:00,66.0,5.6,1.5,1037.55,1002.3,-13.2,0.0,0.0,0.0,0,-14.3,-7.2,0.0,9,4,24,2,2019,0,0,21.1200008392334,47.040000915527344,0.25519999861717224,5.17609977722168
2019-02-24 05:00:00,61.0,5.2,1.5,1037.9,1002.65,-13.2,0.0,0.0,0.0,0,-14.5,-7.5,0.0,5,5,24,2,2019,0,0,24.29999923706055,46.959999084472656,0.25519999861717224,6.856900215148926
2019-02-24 06:00:00,61.0,5.2,1.5,1038.25,1003.1,-12.2,0.0,2.2,75.6696,140,-13.1,-6.4,0.0,3,6,24,2,2019,0,0,25.1200008392334,40.77999877929688,0.25519999861717224,10.638699531555176
2019-02-24 07:00:00,58.0,5.6,1.5,1038.2,1003.2,-12.2,0.0,3.1,247.977,140,-11.4,-4.8,0.0,4,7,24,2,2019,0,0,16.329999923706055,36.2599983215332,0.243599995970726,17.056299209594727
2019-02-24 08:00:00,51.0,6.0,1.5,1038.05,1003.25,-11.2,0.0,3.8,410.643,295,-9.6,-3.3,0.0,16,8,24,2,2019,0,0,11.010000228881836,40.20000076293945,0.243599995970726,11.00160026550293
2019-02-24 09:00:00,41.0,6.0,1.5,1038.0,1003.45,-12.2,0.0,5.1,538.717,300,-7.4,-1.6,0.0,3,9,24,2,2019,0,0,10.220000267028807,41.86000061035156,0.3248000144958496,14.859800338745115
2019-02-24 10:00:00,39.0,6.0,1.5,1037.0,1002.6,-14.3,0.0,5.8,615.5369999999998,300,-6.0,-0.4,0.0,3,10,24,2,2019,0,0,7.880000114440918,43.15999984741211,0.3711999952793121,18.355100631713867
2019-02-24 11:00:00,37.0,6.0,1.5,1036.05,1001.8,-14.1,0.0,5.9,633.682,140,-4.4,0.8,0.0,4,11,24,2,2019,0,0,2.6500000953674316,42.43999862670898,0.4756000041961671,26.739999771118164
2019-02-24 12:00:00,38.0,6.4,1.5,1035.05,1001.0,-13.2,0.0,5.6,591.377,250,-3.3,1.8,0.0,3,12,24,2,2019,0,0,14.380000114440918,47.68000030517578,0.3596000075340271,17.514699935913086
2019-02-24 13:00:00,38.0,6.4,1.5,1034.45,1000.5,-13.3,0.0,4.8,492.879,275,-2.3,2.6,0.0,2,13,24,2,2019,0,0,14.300000190734865,48.84000015258789,0.4059999883174896,25.93779945373535
2019-02-24 14:00:00,41.0,6.0,5.0,1033.95,1000.05,-13.3,0.0,3.8,348.82,270,-2.1,2.6,0.0,1,14,24,2,2019,0,0,20.15999984741211,47.099998474121094,0.3248000144958496,35.06760025024414
