Timestamp,relative_humidity,wind_speed,visibility,pressure,snow,solar_radiation,wind_direction,temperature,precipitation,cloud_coverage,hour,day,month,year,weekend,holiday,PM10,O3,CO,NO2,SO2
2019-01-02 06:00:00,88.0,2.8,1.5,984.7,0.0,0.0,125,-6.7,0.0,2,6,2,1,2019,0,0,,1.1052568250710544,1.0813982970021303,3.26912780197398,0.556639919617172
2019-01-02 07:00:00,87.0,2.8,5.0,984.45,0.0,95.83,15,-4.3,0.0,1,7,2,1,2019,0,0,,0.9555114541973817,1.0575124714230886,3.2878345466021344,0.5412772474845692
2019-01-02 08:00:00,87.0,2.4,1.5,984.1,0.0,228.449,0,-3.0,0.0,9,8,2,1,2019,0,0,,0.9001613654511708,0.9646998532731376,3.3732265056202797,0.49372016698071475
2019-01-02 09:00:00,82.0,3.2,1.0,983.8,0.0,326.937,145,-1.4,0.0,34,9,2,1,2019,0,0,,1.2584609841914016,0.9008115230976942,3.5203098735499636,0.6301008723416011
2019-01-02 10:00:00,78.0,4.0,5.0,983.15,0.7,301.916,150,0.5,0.0,71,10,2,1,2019,0,0,,,0.7149086868052074,3.3567159015800767,0.6013607746847907
2019-01-02 11:00:00,79.0,4.8,5.0,982.3,0.2,174.774,115,0.8,0.0,92,11,2,1,2019,0,0,,2.9601050563802973,0.6008125661670783,3.3777990986707978,0.943672390279764
2019-01-02 12:00:00,76.0,5.2,5.0,981.5,0.2,139.39700000000002,230,1.1,0.0,94,12,2,1,2019,0,0,,2.6932748974531537,0.7034934698769009,3.852425868797341,0.9332658162775351
2019-01-02 13:00:00,75.0,5.2,5.0,981.7,0.0,102.431,275,1.7,0.0,94,13,2,1,2019,0,0,,2.6616571402213416,0.7913622447410139,3.8768620213687406,1.123239863207244
2019-01-02 14:00:00,80.0,4.8,5.0,981.9,0.0,55.1645,280,2.4,0.0,93,14,2,1,2019,0,0,,2.469792986159358,0.764723355344918,3.963956765450156,1.0880230876278822
2019-01-02 15:00:00,81.0,4.0,5.0,982.0,0.0,3.68895,270,2.1,0.0,92,15,2,1,2019,0,0,,2.538447404663274,0.7428892715473623,3.8995515311750135,1.7465528523103142
2019-01-02 16:00:00,80.0,4.4,5.0,982.15,0.0,0.0,315,1.9,0.0,89,16,2,1,2019,0,0,,3.183870190385559,0.47921109535017653,3.5656067147895345,1.623301349379445
2019-01-02 17:00:00,74.0,4.8,5.0,982.3,0.0,0.0,320,2.4,0.0,93,17,2,1,2019,0,0,,2.955951367816573,0.4500560076103169,3.7031570210213243,1.3943617056147224
2019-01-02 18:00:00,71.0,4.4,5.0,982.35,0.0,0.0,300,1.9,0.0,92,18,2,1,2019,0,0,,2.999724291024029,0.42761789496429137,3.727799678035401,1.38774331307527
2019-01-02 19:00:00,72.0,4.8,5.0,982.45,0.0,0.0,260,1.7,0.0,92,19,2,1,2019,0,0,,3.6264720427094983,0.3324642156340331,3.2343829410873743,1.123239863207244
2019-01-02 20:00:00,74.0,5.2,5.0,982.65,0.0,0.0,275,1.6,0.0,93,20,2,1,2019,0,0,,3.594568816562444,0.32411043834138065,3.407971034706155,0.8905215629178523
2019-01-02 21:00:00,77.0,5.2,5.0,982.75,0.2,0.0,255,1.1,0.0,93,21,2,1,2019,0,0,,3.7047527882517333,0.2812615155907736,3.2603708838453724,1.2141409127373093
2019-01-02 22:00:00,79.0,5.6,5.0,982.6,0.0,0.0,160,0.9,0.0,93,22,2,1,2019,0,0,,3.8390221026950395,0.31568626541863626,2.9708195239346433,0.9332658162775351
2019-01-02 23:00:00,79.0,6.0,5.0,982.35,0.0,0.0,330,0.3,0.0,92,23,2,1,2019,0,0,,3.455685576579299,0.4123745145780243,3.4452110546971255,0.953971781943146
2019-01-03 00:00:00,77.0,6.0,5.0,982.2,0.0,0.0,315,0.1,0.0,91,0,3,1,2019,0,0,,2.930660264596731,0.5075402249094613,3.580085226624708,0.8795437783523463
2019-01-03 01:00:00,77.0,6.0,5.0,982.1,0.7,0.0,0,0.1,0.0,93,1,3,1,2019,0,0,,3.5587707383536116,0.28997943317745833,3.146369610643839,0.7374511126853543
2019-01-03 02:00:00,75.0,5.6,5.0,982.05,0.7,0.0,0,0.1,0.0,94,2,3,1,2019,0,0,,3.4223063249523005,0.3324642156340331,3.027904170652669,0.4607105897339625
2019-01-03 03:00:00,74.0,5.6,5.0,981.95,0.7,0.0,110,0.0,0.0,94,3,3,1,2019,0,0,,2.9987277559107777,0.5485837137752351,2.967877900972734,0.25665569838409963
2019-01-03 04:00:00,73.0,6.4,5.0,985.35,0.7,0.0,0,0.2,0.0,94,4,3,1,2019,0,0,,2.9580304182537716,0.42761789496429137,2.7721823744329037,
2019-01-03 05:00:00,75.0,6.0,5.0,985.5,0.7,0.0,0,0.1,0.0,94,5,3,1,2019,0,0,,3.3679852632301173,0.31568626541863626,,0.1707549144328806
2019-01-03 06:00:00,73.0,6.4,5.0,982.85,0.7,0.0,285,0.0,0.0,95,6,3,1,2019,0,0,,3.829510603739158,0.14045735669375994,2.500829230856079,
2019-01-03 07:00:00,74.0,7.6,5.0,986.25,0.7,33.3064,250,0.1,0.0,96,7,3,1,2019,0,0,,3.644927534695957,0.16041671714117714,2.728238350157427,2.2581314967659134
2019-01-03 08:00:00,76.0,9.2,5.0,986.9,1.4,74.1402,145,0.2,0.0,97,8,3,1,2019,0,0,,3.46009501331895,0.23649402491699972,3.30129968160783,1.9437650118233705
2019-01-03 09:00:00,73.0,10.0,5.0,983.7,0.7,100.36,305,0.6,0.0,98,9,3,1,2019,0,0,,3.393165217655813,0.2546422119048596,3.4267643870716658,2.263677891176789
2019-01-03 10:00:00,78.0,10.4,5.0,983.6,0.2,108.86200000000001,130,0.8,0.0,99,10,3,1,2019,0,0,,3.5345620581198025,0.23649402491699972,3.2260738254993155,2.085547833571275
2019-01-03 11:00:00,65.0,10.4,5.0,983.4,0.2,130.644,180,0.8,0.0,97,11,3,1,2019,0,0,,3.492256131183424,0.2986220050616432,3.2343829410873743,1.7135456791604629
2019-01-03 12:00:00,61.0,10.4,5.0,983.25,0.7,124.133,305,0.5,0.0,96,12,3,1,2019,0,0,,3.4518904790556957,0.28997943317745833,3.027904170652669,1.4457889137655482
2019-01-03 13:00:00,60.0,10.0,5.0,983.45,1.0,91.4894,330,-0.2,0.0,96,13,3,1,2019,0,0,,3.4885975649520957,0.2812615155907736,3.3875276772202927,0.953971781943146
