Timestamp,relative_humidity,wind_speed,visibility,pressure,snow,solar_radiation,wind_direction,temperature,precipitation,cloud_coverage,hour,day,month,year,weekend,holiday,PM10,O3,CO,NO2
2019-07-04 05:00:00,67.0,3.6,5.0,989.25,0.0,271.09,15,23.9,0.0,1,5,4,7,2019,0,0,3.456947375119563,4.509537742043018,0.13032626339171924,
2019-07-04 06:00:00,59.0,3.2,5.0,985.8,0.0,460.03,140,25.9,0.0,1,6,4,7,2019,0,0,3.6173834974804766,3.9680252157422813,0.19917867843182518,
2019-07-04 07:00:00,56.0,2.8,1.5,985.7,0.0,640.177,295,27.1,0.0,3,7,4,7,2019,0,0,3.174714932271977,3.670206146095721,0.2456092990884344,
2019-07-04 08:00:00,40.0,2.4,1.5,985.6,0.0,793.95,0,28.9,0.0,4,8,4,7,2019,0,0,2.87807426870474,3.90116424358281,0.2986220050616432,
2019-07-04 09:00:00,35.0,2.4,1.5,985.6,0.0,907.554,135,30.6,0.0,5,9,4,7,2019,0,0,3.5812941924580874,4.087319978017843,0.3489653050060222,
2019-07-04 10:00:00,32.0,2.8,1.5,985.1,0.0,971.2330000000001,280,31.1,0.0,5,10,4,7,2019,0,0,3.657130755799356,4.281374433786196,0.32411043834138065,
2019-07-04 11:00:00,32.0,3.2,1.5,984.7,0.0,979.548,80,32.0,0.0,6,11,4,7,2019,0,0,3.903587563538361,4.392964088175496,0.3811724064192834,
2019-07-04 12:00:00,32.0,3.6,1.5,984.3,0.0,931.76,70,33.3,0.0,8,12,4,7,2019,0,0,4.033355304110985,4.556817830324438,0.37321735980293114,
2019-07-04 13:00:00,40.0,3.6,1.0,987.95,0.0,828.513,15,33.5,0.302734,22,13,4,7,2019,0,0,4.026244135906404,4.527854913418245,0.4200252691516832,
2019-07-04 14:00:00,38.0,3.2,0.5,987.75,0.0,639.9540000000002,35,34.1,0.0,50,14,4,7,2019,0,0,3.8403121775459836,4.737248745349406,0.2812615155907736,
2019-07-04 15:00:00,38.0,3.2,1.0,987.45,0.0,501.66,20,32.7,0.0,37,15,4,7,2019,0,0,4.120824204933176,4.478697215450884,0.4046647942684998,
2019-07-04 16:00:00,44.0,3.6,1.0,987.75,0.0,321.187,185,28.5,0.280273,32,16,4,7,2019,0,0,4.035655598235645,4.7282706157452985,0.22729492133500656,
2019-07-04 17:00:00,40.0,4.0,1.0,988.8,0.0,143.80100000000004,285,26.3,0.0,22,17,4,7,2019,0,0,4.277636488509357,4.266332406482805,0.3811724064192834,
2019-07-04 18:00:00,41.0,4.4,1.5,985.75,0.0,8.03554,255,22.4,0.0,12,18,4,7,2019,0,0,4.8470177268884065,4.395927034328513,0.15048683950924646,
2019-07-04 19:00:00,46.0,4.0,1.5,986.25,0.0,0.0,230,22.3,0.0,9,19,4,7,2019,0,0,4.41437157715659,3.743367679134435,0.340748785079433,
2019-07-04 20:00:00,44.0,3.6,1.5,986.7,0.0,0.0,215,21.4,0.0,9,20,4,7,2019,0,0,3.8689067016096534,3.1135153092103742,0.4500560076103169,
2019-07-04 21:00:00,48.0,3.2,1.5,987.15,0.0,0.0,200,20.8,0.0,8,21,4,7,2019,0,0,4.081932840142693,2.3702437236421723,0.5815450046184066,
2019-07-04 22:00:00,52.0,3.2,1.5,986.85,0.0,0.0,140,19.9,0.0,10,22,4,7,2019,0,0,4.116595146285218,2.854168744390704,0.42761789496429137,
2019-07-04 23:00:00,55.0,3.6,1.5,986.7,0.0,0.0,350,19.1,0.0,14,23,4,7,2019,0,0,3.4452142792470233,2.7837759304916423,0.3811724064192834,
2019-07-05 00:00:00,58.0,3.6,1.0,986.4,0.0,0.0,125,18.4,0.0,23,0,5,7,2019,0,0,4.3375508045415865,2.1353491781272305,0.35711484269635224,
2019-07-05 01:00:00,60.0,3.6,1.0,986.3,0.0,0.0,0,18.0,0.0,31,1,5,7,2019,0,0,3.8792931681920515,2.8390784858167852,0.14045735669375994,
2019-07-05 02:00:00,63.0,3.2,0.5,986.2,0.0,0.0,0,17.1,0.0,61,2,5,7,2019,0,0,3.942164138650959,2.649007684748678,0.10975086096820512,
2019-07-05 03:00:00,68.0,2.8,0.5,986.1,0.0,0.0,125,16.8,0.0,43,3,5,7,2019,0,0,3.492560413208023,2.8130106275797595,0.056380331858669024,
2019-07-05 04:00:00,71.0,2.0,1.5,985.85,0.0,95.3215,165,17.4,0.0,10,4,5,7,2019,0,0,3.449987545831587,2.8576189758040322,0.022934970994142684,
2019-07-05 05:00:00,71.0,1.2,1.5,985.9,0.0,269.526,0,19.4,0.0,7,5,5,7,2019,0,0,3.386422078013099,2.8483916989161067,0.03420817180205832,
2019-07-05 06:00:00,53.0,0.8,1.5,985.75,0.0,458.476,130,21.1,0.0,8,6,5,7,2019,0,0,3.7807746840204968,1.8718021769015913,0.442632437472811,
2019-07-05 07:00:00,48.0,1.2,1.5,985.4,0.0,638.485,55,22.9,0.0,12,7,5,7,2019,0,0,2.9554309291215706,2.1656192138602974,0.5418590751107368,
2019-07-05 08:00:00,45.0,2.0,1.5,985.05,0.0,791.63,110,24.9,0.0,16,8,5,7,2019,0,0,2.399711845264121,2.8948063507442328,0.5214094303844035,
2019-07-05 09:00:00,39.0,2.4,1.0,984.75,0.0,902.034,165,27.3,0.0,23,9,5,7,2019,0,0,3.0160249693456196,3.1780538303479458,0.5944311947261844,
2019-07-05 10:00:00,34.0,2.8,1.5,983.85,0.0,967.931,235,28.7,0.0,19,10,5,7,2019,0,0,3.6735119614877254,3.7676906063334403,0.5214094303844035,
2019-07-05 11:00:00,33.0,2.8,1.0,982.95,0.0,968.086,0,29.9,0.0,29,11,5,7,2019,0,0,3.2276373033105434,4.236997951983324,0.5005328518555456,
2019-07-05 12:00:00,33.0,3.2,0.5,982.1,0.0,839.9069999999997,65,31.9,0.0,55,12,5,7,2019,0,0,4.278468633389518,4.409882577338366,0.48636897957922337,
2019-07-05 13:00:00,31.0,3.6,0.5,981.5,0.0,728.0089999999999,120,32.5,0.0,59,13,5,7,2019,0,0,4.000581386432855,4.540309510099667,0.48636897957922337,
2019-07-05 14:00:00,37.0,3.6,0.5,980.9,0.0,620.879,275,32.8,0.0,55,14,5,7,2019,0,0,3.4793922457101467,4.5695409527546635,0.4647398001099095,
2019-07-05 15:00:00,38.0,3.6,0.5,980.3,0.0,490.726,275,33.4,0.0,44,15,5,7,2019,0,0,3.4461707205606733,4.556187933363529,0.45742483647602694,
2019-07-05 16:00:00,40.0,3.6,1.0,980.7,0.0,321.714,330,30.6,0.21581999999999998,30,16,5,7,2019,0,0,3.718193067186939,4.662870974722746,0.4200252691516832,
2019-07-05 17:00:00,50.0,3.2,1.5,980.95,0.0,143.499,195,28.3,0.0,19,17,5,7,2019,0,0,4.0118683403978626,4.548386027128988,0.5005328518555456,
2019-07-05 18:00:00,48.0,2.8,1.0,981.35,0.0,7.681310000000001,245,26.1,0.0,21,18,5,7,2019,0,0,4.271931272447722,4.299457164182534,0.5618988985715601,
2019-07-05 19:00:00,56.0,2.8,1.5,981.7,0.0,0.0,160,23.5,0.0,10,19,5,7,2019,0,0,4.660794101282656,4.124223723023077,0.4934759924175027,
2019-07-05 20:00:00,65.0,2.8,1.5,982.4,0.0,0.0,130,23.8,0.0,3,20,5,7,2019,0,0,5.349438172152782,3.4518904790556957,0.6919464694838864,
2019-07-05 21:00:00,67.0,2.8,5.0,982.85,0.0,0.0,215,22.4,0.0,1,21,5,7,2019,0,0,3.975561003321039,2.9231616012282804,0.7428892715473623,
2019-07-05 22:00:00,69.0,3.2,5.0,983.05,0.0,0.0,150,21.6,0.0,0,22,5,7,2019,0,0,4.282481109512115,3.5478918091280645,0.5750390828498176,
2019-07-05 23:00:00,73.0,3.2,5.0,983.2,0.0,0.0,145,20.4,0.0,0,23,5,7,2019,0,0,3.621938044281255,3.5862928230707203,0.5552634677779549,
2019-07-06 00:00:00,73.0,3.2,5.0,983.35,0.0,0.0,225,19.8,0.0,0,0,6,7,2019,1,0,3.9564226014825055,2.7498317570687476,0.6071534737847488,
2019-07-06 01:00:00,79.5,3.2,5.0,983.35,0.0,0.0,140,19.3,0.0,0,1,6,7,2019,1,0,4.359397504907506,2.4731713646216233,0.5684905904902032,
2019-07-06 02:00:00,84.5,3.2,5.0,983.3,0.0,0.0,110,18.4,0.0,0,2,6,7,2019,1,0,4.551768314748082,1.8779371596362369,0.588008872818787,
2019-07-06 03:00:00,86.5,3.2,5.0,983.3,0.0,0.0,135,18.1,0.0,0,3,6,7,2019,1,0,4.4785860408057925,2.274185645944447,0.5282725255612439,
2019-07-06 04:00:00,87.0,2.8,5.0,983.5,0.0,93.89,160,19.3,0.0,0,4,6,7,2019,1,0,4.2128665283611255,2.312535461616493,0.5214094303844035,
2019-07-06 05:00:00,83.5,3.2,5.0,983.85,0.0,267.95,40,21.4,0.0,0,5,6,7,2019,1,0,3.9512437185814275,2.656054889910667,0.5350888744496008,
2019-07-06 06:00:00,66.0,3.6,5.0,984.1,0.0,457.01,50,23.3,0.0,0,6,6,7,2019,1,0,3.907412402068045,2.3664984044236372,0.5485837137752351,
2019-07-06 07:00:00,55.0,3.6,5.0,984.05,0.0,637.45,0,26.1,0.0,0,7,6,7,2019,1,0,3.0708397212700347,2.298577075426524,0.4934759924175027,
2019-07-06 08:00:00,45.0,4.0,5.0,983.8,0.0,791.6,305,27.4,0.0,0,8,6,7,2019,1,0,2.512035310988585,2.6741486494265287,0.5214094303844035,
2019-07-06 09:00:00,35.0,4.0,5.0,983.55,0.0,905.63,195,28.9,0.0,0,9,6,7,2019,1,0,2.651127059086777,3.768152617388595,0.5075402249094613,
2019-07-06 10:00:00,31.5,4.0,5.0,983.1,0.0,969.69,290,30.5,0.0,0,10,6,7,2019,1,0,3.3955145959690323,4.020339170819414,0.5552634677779549,
2019-07-06 11:00:00,28.5,4.0,5.0,982.45,0.0,978.36,250,31.1,0.0,0,11,6,7,2019,1,0,3.0689827565651293,4.283583825798158,0.5485837137752351,
2019-07-06 12:00:00,26.0,4.0,5.0,981.95,0.0,930.89,225,32.1,0.0,0,12,6,7,2019,1,0,3.438171957494525,4.4062288919403985,0.5005328518555456,
2019-07-06 13:00:00,25.5,4.0,5.0,981.55,0.0,831.29,255,33.0,0.0,0,13,6,7,2019,1,0,3.6240742755188733,4.543718124044712,0.5075402249094613,
2019-07-06 14:00:00,22.5,4.0,5.0,981.3,0.0,688.08,330,33.6,0.0,0,14,6,7,2019,1,0,3.5001372972672025,4.436512421319673,0.5418590751107368,
2019-07-06 15:00:00,22.5,3.6,5.0,980.85,0.0,513.9,340,33.5,0.0,0,15,6,7,2019,1,0,3.5313480125405823,4.429861578535714,0.5075402249094613,
2019-07-06 16:00:00,24.5,2.8,5.0,980.7,0.0,325.23,190,32.8,0.0,0,16,6,7,2019,1,0,3.6560979409386305,4.526990213780676,0.4647398001099095,
2019-07-06 17:00:00,31.5,2.4,5.0,980.6,0.0,143.26,190,31.9,0.0,1,17,6,7,2019,1,0,3.649095968192845,4.418115000604395,0.47921109535017653,
2019-07-06 18:00:00,41.5,1.6,5.0,980.45,0.0,7.35,100,30.5,0.0,1,18,6,7,2019,1,0,3.3264738409471057,4.4750591892273,0.48636897957922337,
2019-07-06 19:00:00,50.5,1.2,1.5,980.8,0.0,0.0,105,27.1,0.0,2,19,6,7,2019,1,0,4.0143990610258475,4.178376284295386,0.5684905904902032,
2019-07-06 20:00:00,57.0,1.2,1.5,981.25,0.0,0.0,160,24.8,0.0,2,20,6,7,2019,1,0,3.7952644825447828,4.26969467537083,0.4934759924175027,
2019-07-06 21:00:00,62.0,1.2,1.5,981.65,0.0,0.0,205,22.0,0.0,2,21,6,7,2019,1,0,3.8057731852222827,4.133882529607235,0.442632437472811,
2019-07-06 22:00:00,64.0,1.6,5.0,981.65,0.0,0.0,55,20.9,0.0,1,22,6,7,2019,1,0,3.860938092262548,2.891482277583281,0.6321224905822785,
2019-07-06 23:00:00,66.5,1.6,5.0,981.75,0.0,0.0,95,20.1,0.0,1,23,6,7,2019,1,0,4.061993534631191,3.627004009813962,0.5282725255612439,
2019-07-07 00:00:00,69.0,2.0,1.5,981.7,0.0,0.0,240,18.6,0.0,2,0,7,7,2019,1,0,3.9969154780528657,3.48981859426277,0.5815450046184066,
2019-07-07 01:00:00,71.5,2.4,1.5,981.75,0.0,0.0,40,18.8,0.0,3,1,7,7,2019,1,0,3.825593290738776,3.4989289255078075,0.5214094303844035,
2019-07-07 02:00:00,72.5,2.4,1.5,981.65,0.0,0.0,105,17.9,0.0,3,2,7,7,2019,1,0,3.4840054975315167,3.2339614292195193,0.5750390828498176,
2019-07-07 03:00:00,74.0,2.8,1.5,981.6,0.0,0.0,230,16.9,0.0,2,3,7,7,2019,1,0,3.8435278552983694,2.7067159475307503,0.5485837137752351,
2019-07-07 04:00:00,74.5,2.8,1.5,981.3,0.0,92.3899,170,17.1,0.0,2,4,7,7,2019,1,0,3.3854067190083033,3.744314132130156,0.4351533455147018,
2019-07-07 05:00:00,76.5,2.8,5.0,981.3,0.0,266.3,0,19.7,0.0,1,5,7,7,2019,1,0,3.7945898879438924,3.1328821349818528,0.4720016433891435,
2019-07-07 06:00:00,52.0,3.2,5.0,981.2,0.0,455.43,125,21.9,0.0,1,6,7,7,2019,1,0,3.664842856748193,3.0530573545819375,0.3811724064192834,
2019-07-07 07:00:00,46.5,3.2,5.0,980.8,0.0,636.02,0,24.6,0.0,1,7,7,7,2019,1,0,1.890095352661769,3.581850843144755,0.2986220050616432,
2019-07-07 08:00:00,41.5,3.2,1.5,980.4,0.0,790.3689999999997,240,26.9,0.0,2,8,7,7,2019,1,0,1.8640801012363841,3.6301904901274815,0.3489653050060222,
2019-07-07 09:00:00,35.5,3.6,1.5,980.0,0.0,904.595,125,29.6,0.0,3,9,7,7,2019,1,0,3.473207910539115,3.970669209494672,0.3324642156340331,
2019-07-07 10:00:00,30.0,3.6,1.5,979.3,0.0,968.837,130,31.1,0.0,4,10,7,7,2019,1,0,3.3090821150625205,4.377262764855144,0.3071905443811795,
2019-07-07 11:00:00,27.5,4.4,1.5,978.6,0.0,977.6519999999999,0,32.9,0.0,5,11,7,7,2019,1,0,3.152308554501536,4.61828186431993,0.28997943317745833,
2019-07-07 12:00:00,24.5,4.8,1.5,977.95,0.0,930.19,165,34.6,0.0,8,12,7,7,2019,1,0,3.3371920299964217,4.649376510673593,0.27246690432139115,
2019-07-07 13:00:00,21.5,5.2,5.0,977.4,0.0,830.175,260,35.7,1.18421,13,13,7,7,2019,1,0,3.173459935789306,4.61729441811011,0.28997943317745833,
2019-07-07 14:00:00,20.5,6.0,1.5,976.9,0.0,686.545,0,36.0,0.0,16,14,7,7,2019,1,0,3.083743157863329,4.566635187385872,0.26359428399318663,
2019-07-07 15:00:00,21.0,6.8,1.5,976.3,0.0,512.722,280,36.1,0.0,15,15,7,7,2019,1,0,3.257711839846864,4.553032322470179,0.27246690432139115,
2019-07-07 16:00:00,22.0,6.8,1.5,976.1,0.0,324.44599999999997,85,35.1,0.0,11,16,7,7,2019,1,0,3.1144038235984732,4.491999215294266,0.28997943317745833,
2019-07-07 17:00:00,32.5,6.4,1.5,975.85,0.0,142.446,170,33.9,0.0,13,17,7,7,2019,1,0,3.310907904747825,4.377765037811245,0.32411043834138065,
2019-07-07 18:00:00,43.5,6.0,1.0,975.55,0.0,6.91971,210,30.8,0.0,22,18,7,7,2019,1,0,3.526651633398838,4.333358819434309,0.340748785079433,
2019-07-07 19:00:00,52.0,5.2,1.5,975.85,0.0,0.0,340,28.3,0.0,19,19,7,7,2019,1,0,3.9092190903367188,4.091340048100235,0.3811724064192834,
2019-07-07 20:00:00,48.5,4.8,1.5,976.15,0.0,0.0,0,26.4,0.0,17,20,7,7,2019,1,0,3.722072384568154,3.5785063881128623,0.5214094303844035,
2019-07-07 21:00:00,50.5,4.4,1.5,976.6,0.0,0.0,110,24.6,0.0,16,21,7,7,2019,1,0,4.088661776528978,3.8745287978322125,0.4046647942684998,
2019-07-07 22:00:00,52.5,4.0,0.5,980.55,0.0,0.0,140,22.9,0.0,46,22,7,7,2019,1,0,3.9832248915435473,4.022132222641035,0.36519852262391067,
2019-07-07 23:00:00,54.0,3.6,1.5,981.1,0.0,0.0,0,22.5,0.0,20,23,7,7,2019,1,0,4.159974682858953,3.242592366386678,0.4200252691516832,
2019-07-08 00:00:00,56.0,3.6,1.0,981.35,0.0,0.0,85,23.0,0.0,23,0,8,7,2019,0,0,4.0654305677638805,2.640484914257205,0.5350888744496008,
2019-07-08 01:00:00,58.0,4.0,0.5,981.85,0.0,0.0,15,22.8,0.0,70,1,8,7,2019,0,0,4.2184763076309295,3.104586644253541,0.4500560076103169,
2019-07-08 02:00:00,62.0,4.4,0.5,982.6,0.0,0.0,190,22.5,0.0,52,2,8,7,2019,0,0,4.348985518886229,3.2519236848195052,0.38906468958408574,
2019-07-08 03:00:00,65.0,3.2,1.5,978.9,0.0,0.0,260,22.4,0.0,17,3,8,7,2019,0,0,3.935739546946623,4.228289620877205,0.26359428399318663,
2019-07-08 04:00:00,67.5,2.4,1.5,979.0,0.0,90.7996,155,21.9,0.0,12,4,8,7,2019,0,0,3.682106558304643,4.435567419681045,0.22729492133500656,
2019-07-08 05:00:00,68.0,2.4,1.5,979.3,0.0,264.41700000000003,95,23.8,0.0,13,5,8,7,2019,0,0,3.5333946002941827,4.383273358563875,0.23649402491699972,
2019-07-08 06:00:00,53.0,2.8,1.5,979.5,0.0,453.469,155,24.8,0.0,13,6,8,7,2019,0,0,3.657386184836628,4.284411038360052,0.20863885969272394,
2019-07-08 07:00:00,48.5,4.0,1.0,979.8,0.0,631.794,180,25.3,0.0,22,7,8,7,2019,0,0,3.829727746133684,3.7676906063334403,0.35711484269635224,
2019-07-08 08:00:00,48.0,5.2,0.5,980.25,0.0,755.5269999999997,185,27.6,0.0,43,8,8,7,2019,0,0,3.6752874773930664,3.03495295002749,0.6624817615288738,
2019-07-08 09:00:00,43.5,6.0,0.5,980.65,0.0,865.0980000000003,75,28.6,0.0,43,9,8,7,2019,0,0,3.830159819464168,3.009635212581242,0.7483926621857434,
2019-07-08 10:00:00,41.0,5.6,1.0,980.65,0.0,940.928,30,30.5,0.0,38,10,8,7,2019,0,0,3.03447214590683,3.960813169597578,0.4647398001099095,
2019-07-08 11:00:00,37.0,5.6,1.5,980.55,0.0,973.8710000000001,185,31.1,0.0,20,11,8,7,2019,0,0,3.1183923132846396,4.418115000604395,0.3811724064192834,
2019-07-08 12:00:00,35.5,5.6,1.5,980.45,0.0,929.316,180,32.2,0.0,11,12,8,7,2019,0,0,3.502245596037028,4.671704828135743,0.3324642156340331,
2019-07-08 13:00:00,34.5,5.2,1.5,980.3,0.0,829.422,10,31.6,0.0,14,13,8,7,2019,0,0,3.709661997032701,4.509977797097707,0.45742483647602694,
2019-07-08 14:00:00,35.0,4.8,0.5,980.1,0.0,627.467,20,31.5,0.0,53,14,8,7,2019,0,0,3.7713783608113083,4.389496169482997,0.5075402249094613,
2019-07-08 15:00:00,36.0,4.8,5.0,979.95,0.0,273.198,165,31.1,0.0,87,15,8,7,2019,0,0,3.8529076591593654,4.44617207534012,0.340748785079433,
2019-07-08 16:00:00,38.5,4.8,5.0,980.25,0.0,172.56799999999996,20,30.1,0.0,87,16,8,7,2019,0,0,4.0861426708041115,4.38227408254124,0.2812615155907736,
2019-07-08 17:00:00,46.5,4.4,5.0,980.45,0.0,87.6059,20,28.9,0.0,82,17,8,7,2019,0,0,3.5857387459442744,4.46567587747353,0.27246690432139115,
2019-07-08 18:00:00,52.5,4.0,5.0,980.7,0.0,6.17111,175,27.6,1.18421,46,18,8,7,2019,0,0,3.6607371324733498,4.396666471655594,0.31568626541863626,
2019-07-08 19:00:00,59.5,3.2,0.5,981.75,0.0,0.0,20,26.2,0.0,59,19,8,7,2019,0,0,4.071587601116175,4.031404765156567,0.3968951520064931,
2019-07-08 20:00:00,64.5,2.0,1.5,982.8,0.0,0.0,185,25.8,0.0,7,20,8,7,2019,0,0,3.7778056912292692,3.630720584414881,0.5144988718117878,
2019-07-08 21:00:00,66.0,0.8,1.5,983.85,0.0,0.0,235,24.9,0.0,13,21,8,7,2019,0,0,3.8718257902613025,3.9365205097854963,0.442632437472811,
2019-07-08 22:00:00,69.5,1.2,5.0,983.3,0.0,0.0,65,23.6,0.0,73,22,8,7,2019,0,0,3.6943644146951553,3.811981688349307,0.42761789496429137,
2019-07-08 23:00:00,75.0,1.6,0.5,982.75,0.0,0.0,50,21.9,0.0,67,23,8,7,2019,0,0,3.640476730901291,4.078553899568249,0.3489653050060222,
2019-07-09 00:00:00,76.0,2.0,5.0,982.1,0.0,0.0,215,19.9,0.0,81,0,9,7,2019,0,0,4.183116757005737,4.019261753356316,0.38906468958408574,
2019-07-09 01:00:00,79.5,2.0,5.0,981.95,0.0,0.0,40,19.4,0.0,85,1,9,7,2019,0,0,4.2192135936491635,4.007696763816379,0.37321735980293114,
2019-07-09 02:00:00,83.5,2.0,5.0,981.85,0.0,0.0,80,18.7,0.0,84,2,9,7,2019,0,0,4.275552985640916,4.141228165107516,0.2812615155907736,
2019-07-09 03:00:00,84.5,2.4,5.0,981.7,0.0,0.0,180,18.1,0.0,83,3,9,7,2019,0,0,4.576770680069708,3.949318819572207,0.2812615155907736,
2019-07-09 04:00:00,84.5,2.8,0.5,985.75,0.0,85.4739,0,17.8,0.0,42,4,9,7,2019,0,0,4.486272924313118,3.8216605720284855,0.28997943317745833,
2019-07-09 05:00:00,79.5,3.6,1.0,986.05,0.0,261.724,20,20.6,0.0,22,5,9,7,2019,0,0,4.263523160483005,3.6908775024616056,0.26359428399318663,
2019-07-09 06:00:00,62.5,4.0,1.0,986.3,0.0,450.17,160,22.1,0.0,22,6,9,7,2019,0,0,3.8282065093793225,3.0464254313831653,0.3324642156340331,
2019-07-09 07:00:00,54.5,4.0,1.0,986.15,0.0,629.851,0,23.6,0.0,23,7,9,7,2019,0,0,3.879084477192771,3.016514816472756,0.31568626541863626,
2019-07-09 08:00:00,47.0,4.4,1.0,986.05,0.0,784.8689999999997,0,25.5,0.0,21,8,9,7,2019,0,0,4.341333516958874,3.32862667515457,0.28997943317745833,
2019-07-09 09:00:00,42.5,4.8,1.5,981.6,0.0,900.051,195,26.4,0.0,19,9,9,7,2019,0,0,4.0122302741274884,2.6823904464939363,0.5144988718117878,
2019-07-09 10:00:00,39.5,5.6,1.5,980.95,0.0,965.306,0,28.6,0.0,17,10,9,7,2019,0,0,3.7400477044441804,3.274878035182336,0.5214094303844035,
2019-07-09 11:00:00,37.5,6.4,1.0,980.15,0.0,965.297,180,30.1,0.0,29,11,9,7,2019,0,0,3.350605611596715,3.8031006016069004,0.4934759924175027,
2019-07-09 12:00:00,35.0,6.4,0.5,979.4,0.0,750.4780000000003,180,31.8,0.0,67,12,9,7,2019,0,0,3.572626514429578,4.377513980767342,0.3324642156340331,
2019-07-09 13:00:00,31.5,5.6,0.5,978.85,0.0,713.674,285,33.0,0.0,61,13,9,7,2019,0,0,3.912023005428146,4.391479363674135,0.3811724064192834,
2019-07-09 14:00:00,38.0,4.4,1.0,978.35,0.0,678.659,230,33.9,0.0,29,14,9,7,2019,0,0,3.5967641526577845,4.440529021796194,0.3324642156340331,
2019-07-09 15:00:00,41.0,4.4,1.5,977.5,0.0,511.843,105,31.8,0.0,9,15,9,7,2019,0,0,3.6714789743686707,4.495353089061692,0.4046647942684998,
2019-07-09 16:00:00,47.0,4.4,1.0,978.0,0.0,320.836,35,29.4,0.0,25,16,9,7,2019,0,0,3.8396651746549466,4.547327055433078,0.4123745145780243,
2019-07-09 17:00:00,52.5,4.0,0.5,978.4,0.0,127.859,55,25.4,0.0,54,17,9,7,2019,0,0,3.8514234124809206,4.618676585005591,0.340748785079433,
2019-07-09 18:00:00,57.5,3.6,5.0,979.15,0.0,3.1171,185,26.3,0.0,88,18,9,7,2019,0,0,4.555243305750211,4.192979555014779,0.340748785079433,
2019-07-09 19:00:00,63.5,4.0,5.0,979.6,0.0,0.0,115,23.9,0.0,85,19,9,7,2019,0,0,4.552085834204449,4.023922065181372,0.36519852262391067,
2019-07-09 20:00:00,67.5,4.4,1.0,980.1,0.0,0.0,110,23.4,0.0,26,20,9,7,2019,0,0,3.7164945951713446,4.069026754237811,0.3811724064192834,
2019-07-09 21:00:00,71.0,3.6,1.5,980.75,0.0,0.0,245,23.3,0.0,11,21,9,7,2019,0,0,3.859463635053583,3.283164309027086,0.6259384334164266,
2019-07-09 22:00:00,71.0,3.2,1.5,981.05,0.0,0.0,245,21.8,0.0,11,22,9,7,2019,0,0,4.247923637063961,3.7518542174565703,0.4647398001099095,
2019-07-09 23:00:00,71.0,2.8,5.0,981.35,0.0,0.0,30,19.6,1.3421100000000001,13,23,9,7,2019,0,0,3.544717525201721,4.017823457258846,0.340748785079433,
2019-07-10 00:00:00,71.0,2.4,1.5,981.75,0.0,0.0,135,18.6,4.42105,15,0,10,7,2019,0,0,3.31817804804824,4.1293898941427,0.31568626541863626,
2019-07-10 01:00:00,71.5,2.0,5.0,981.25,0.0,0.0,70,18.3,1.0263200000000001,16,1,10,7,2019,0,0,4.15872684738151,4.0018637233756404,0.2986220050616432,
2019-07-10 02:00:00,78.0,1.6,1.5,980.7,0.0,0.0,160,18.1,0.0,16,2,10,7,2019,0,0,4.836440597875807,3.4518904790556957,0.2812615155907736,
2019-07-10 03:00:00,78.5,1.6,0.5,980.15,0.0,0.0,170,17.7,0.0,49,3,10,7,2019,0,0,2.9317269557786028,3.407841949643719,0.23649402491699972,
2019-07-10 04:00:00,78.5,1.6,5.0,980.3,0.0,62.9172,130,18.4,0.0,75,4,10,7,2019,0,0,2.678278071588368,3.2180754863722245,0.2456092990884344,
2019-07-10 05:00:00,69.5,2.0,0.5,980.4,0.0,220.38,155,19.3,0.0,63,5,10,7,2019,0,0,2.5185025869209565,3.2950958338128316,0.2546422119048596,
2019-07-10 06:00:00,62.0,2.4,5.0,980.5,0.0,298.857,165,20.1,0.0,79,6,10,7,2019,0,0,2.2192034633229443,3.1161784029570914,0.26359428399318663,
2019-07-10 07:00:00,59.5,2.8,5.0,980.3,0.0,358.95300000000015,225,21.3,0.0,85,7,10,7,2019,0,0,1.472472033300352,2.6461748244387127,0.4647398001099095,
2019-07-10 08:00:00,58.0,3.2,5.0,980.0,0.0,460.413,0,22.4,0.0,84,8,10,7,2019,0,0,2.406043815121328,3.2573269936226046,0.5552634677779549,
2019-07-10 09:00:00,55.0,4.4,5.0,979.85,0.0,542.552,155,23.9,0.8684209999999999,83,9,10,7,2019,0,0,2.3184584271318425,3.8194690639898647,0.32411043834138065,
2019-07-10 10:00:00,55.5,7.2,5.0,979.35,0.0,565.578,20,23.1,0.0,84,10,10,7,2019,0,0,2.6979998909369054,4.015301330110886,0.4046647942684998,
2019-07-10 11:00:00,67.0,6.4,5.0,978.85,0.0,382.62800000000004,190,23.3,0.0,94,11,10,7,2019,0,0,0.9202827493441933,4.180213325261358,0.32411043834138065,
2019-07-10 12:00:00,70.0,5.2,5.0,978.35,0.0,300.566,165,22.6,0.0,97,12,10,7,2019,0,0,4.039360270010619,3.9306484425923194,0.4046647942684998,
2019-07-10 13:00:00,79.5,6.4,5.0,978.7,0.0,287.776,25,22.1,0.0,96,13,10,7,2019,0,0,2.910174418435893,3.594568816562444,0.4720016433891435,
2019-07-10 14:00:00,87.5,7.2,5.0,978.9,0.0,184.892,205,19.1,1.8157900000000002,97,14,10,7,2019,0,0,3.634420678187446,3.1822118563252286,0.6008125661670783,
2019-07-10 15:00:00,87.5,7.6,5.0,979.35,0.0,124.601,155,19.7,0.0,98,15,10,7,2019,0,0,3.5290040906258424,3.0310993842520197,0.6564831823383118,
