,rh,wind_spd,timestamp_utc,vis,slp,pod,dni,elev_angle,pres,h_angle,dewpt,snow,uv,solar_rad,wind_dir,ghi,dhi,app_temp,azimuth,temp,precip,clouds
2019-07-17 08:00:00,51.0,5.2,2019-07-17T08:00:00,5.0,1011.45,d,871.8,50.42,980.65,-45.0,9.6,0.0,8.2,776.19,310,776.19,111.27,24.2,109.24,24.4,0.0,1
2019-07-17 09:00:00,45.0,4.8,2019-07-17T09:00:00,5.0,1011.1,d,901.35,60.27,980.45,-33.8,8.8,0.0,9.5,892.41,315,892.41,117.48,25.3,126.93,25.5,0.0,0
2019-07-17 10:00:00,38.5,4.8,2019-07-17T10:00:00,5.0,1010.7,d,916.23,67.39,980.15,-22.5,7.6,0.0,10.2,958.35,335,958.35,120.75,26.2,154.69,26.4,0.0,0
2019-07-17 11:00:00,32.5,4.8,2019-07-17T11:00:00,5.0,1010.25,d,918.39,68.66,979.7,-22.5,8.0,0.0,10.3,968.38,325,968.38,121.23,26.2,192.53,26.6,0.0,1
2019-07-17 12:00:00,29.5,4.8,2019-07-17T12:00:00,5.0,1009.85,d,908.1,63.21,979.4,0.0,7.7,0.0,9.8,921.65,335,921.65,118.95,26.8,224.69,27.6,0.0,0
2019-07-17 13:00:00,28.0,5.2,2019-07-17T13:00:00,5.0,1009.55,d,884.04,54.04,979.2,11.3,7.7,0.0,8.7,822.1,335,822.1,113.79,27.2,245.27,28.2,0.0,0
2019-07-17 14:00:00,28.5,5.6,2019-07-17T14:00:00,5.0,1009.2,d,842.74,43.43,978.8,22.5,6.3,0.0,7.2,678.29,355,678.29,105.51,27.0,259.22,27.9,0.0,1
2019-07-17 15:00:00,28.5,5.2,2019-07-17T15:00:00,1.5,1008.9,d,776.86,32.35,978.6,33.8,6.3,0.0,5.6,503.039,345,503.04,93.55,27.5,270.09,28.6,0.0,2
2019-07-17 16:00:00,26.0,5.2,2019-07-17T16:00:00,5.0,1009.15,d,669.88,21.25,978.75,45.0,6.3,0.0,4.1,313.15,355,313.15,76.8,26.7,279.67,27.6,0.0,1
2019-07-17 17:00:00,32.5,4.4,2019-07-17T17:00:00,5.0,1009.5,d,475.4,10.46,978.95,56.3,6.6,0.0,3.0,130.68,360,130.68,52.38,26.1,288.96,26.5,0.0,0
2019-07-17 18:00:00,42.0,4.0,2019-07-17T18:00:00,5.0,1009.75,n,15.96,0.27,979.1,67.5,6.6,0.0,2.4,1.83,185,1.83,6.71,24.8,298.6,25.1,0.0,0
2019-07-17 19:00:00,59.0,3.6,2019-07-17T19:00:00,5.0,1010.5,n,0.0,-8.99,979.55,78.8,8.7,0.0,0.0,0.0,270,0.0,0.0,21.9,309.14,22.1,0.0,0
2019-07-17 20:00:00,67.5,3.6,2019-07-17T20:00:00,5.0,1011.2,n,0.0,-16.87,980.1,-90.0,9.8,0.0,0.0,0.0,140,0.0,0.0,21.1,321.02,21.2,0.0,0
2019-07-17 21:00:00,67.5,3.2,2019-07-17T21:00:00,5.0,1011.95,n,0.0,-22.83,980.6,-90.0,10.9,0.0,0.0,0.0,265,0.0,0.0,18.8,334.5,19.1,0.0,0
2019-07-17 22:00:00,70.5,3.2,2019-07-17T22:00:00,1.5,1012.2,n,0.0,-26.29,980.7,-90.0,10.8,0.0,0.0,0.0,0,0.0,0.0,18.0,349.42,18.0,0.0,2
2019-07-17 23:00:00,71.5,2.8,2019-07-17T23:00:00,1.5,1012.4,n,0.0,-26.84,980.8,-90.0,10.8,0.0,0.0,0.0,70,0.0,0.0,16.7,5.07,16.7,0.0,9
2019-07-18 00:00:00,71.5,2.8,2019-07-18T00:00:00,1.5,1012.65,n,0.0,-24.39,981.0,-90.0,11.9,0.0,0.0,0.0,175,0.0,0.0,16.2,20.36,16.2,0.0,5
2019-07-18 01:00:00,74.0,2.8,2019-07-18T01:00:00,1.5,1012.75,n,0.0,-19.26,980.95,-90.0,10.9,0.0,0.0,0.0,65,0.0,0.0,15.6,34.41,15.6,0.0,9
2019-07-18 02:00:00,75.5,2.4,2019-07-18T02:00:00,1.5,1012.85,n,0.0,-12.0,980.95,-90.0,10.8,0.0,0.0,0.0,70,0.0,0.0,15.4,46.85,15.4,0.0,17
2019-07-18 03:00:00,76.5,2.4,2019-07-18T03:00:00,1.0,1012.95,n,0.0,-3.19,981.05,-90.0,10.8,0.0,0.0,0.0,215,0.0,0.0,14.7,57.84,14.7,0.0,24
2019-07-18 04:00:00,81.0,2.0,2019-07-18T04:00:00,1.5,1013.5,d,358.19,6.71,981.65,-90.0,10.8,0.0,2.3,73.0903,0,73.34,40.22,15.2,67.76,15.2,0.0,20
2019-07-18 05:00:00,79.5,0.8,2019-07-18T05:00:00,1.5,1013.5,d,614.61,17.32,981.75,-90.0,10.9,0.0,3.5,245.317,0,245.33,69.19,17.2,77.12,17.2,0.0,6
2019-07-18 06:00:00,67.0,0.8,2019-07-18T06:00:00,1.5,1013.4,d,744.57,28.34,982.05,-67.5,11.8,0.0,5.0,435.439,125,435.44,88.18,19.5,86.53,19.7,0.0,2
2019-07-18 07:00:00,52.5,0.8,2019-07-18T07:00:00,1.5,1013.05,d,822.49,39.46,981.9,-67.5,12.8,0.0,6.2,617.805,100,617.99,101.67,20.9,96.83,21.4,0.0,10
2019-07-18 08:00:00,43.5,0.8,2019-07-18T08:00:00,1.0,1012.65,d,871.45,50.29,981.8,-45.0,12.8,0.0,6.3,761.191,250,774.59,111.19,23.6,109.43,24.0,0.0,33
2019-07-18 09:00:00,37.0,1.2,2019-07-18T09:00:00,0.5,1012.3,d,901.11,60.12,981.7,-45.0,11.7,0.0,6.1,818.665,105,891.0,117.41,25.8,127.13,26.2,0.0,52
2019-07-18 10:00:00,35.5,1.6,2019-07-18T10:00:00,0.5,1011.95,d,916.05,67.22,981.45,-22.5,10.7,0.0,6.0,837.707,0,957.08,120.7,26.7,154.8,27.1,0.0,59
2019-07-18 11:00:00,36.0,2.0,2019-07-18T11:00:00,0.5,1011.6,d,918.23,68.49,981.2,-11.3,10.7,0.0,5.5,781.312,0,967.19,121.18,27.5,192.4,28.1,0.0,67
2019-07-18 12:00:00,34.5,2.4,2019-07-18T12:00:00,5.0,1011.25,d,907.92,63.08,980.9,-11.3,11.9,0.0,3.6,419.5,240,920.47,118.9,28.1,224.44,28.9,0.0,91
2019-07-18 13:00:00,31.5,2.8,2019-07-18T13:00:00,5.0,1010.8,d,883.81,53.93,980.6,11.3,10.4,0.0,4.3,609.692,230,820.86,113.74,28.8,245.03,29.9,0.0,73
2019-07-18 14:00:00,31.0,3.2,2019-07-18T14:00:00,1.5,1010.35,d,842.39,43.33,980.2,22.5,8.6,0.0,6.2,674.806,0,676.94,105.43,29.0,259.01,30.2,0.0,20
2019-07-18 15:00:00,30.0,3.6,2019-07-18T15:00:00,1.0,1009.9,d,776.26,32.25,979.8,33.8,9.0,0.0,4.7,498.998,195,501.54,93.44,29.4,269.91,30.6,0.0,23
2019-07-18 16:00:00,30.0,3.2,2019-07-18T16:00:00,1.0,1010.2,d,668.74,21.15,980.0,45.0,9.5,0.0,3.0,302.795,0,311.5,76.64,28.5,279.51,29.8,0.0,38
2019-07-18 17:00:00,33.5,3.2,2019-07-18T17:00:00,0.5,1010.45,d,472.71,10.36,980.1,56.3,9.5,0.0,2.1,124.361,10,129.03,52.09,27.6,288.81,28.4,0.0,41
2019-07-18 18:00:00,38.0,2.8,2019-07-18T18:00:00,0.5,1010.75,n,11.01,0.15,980.15,67.5,9.7,0.0,1.7,1.30115,130,1.35,5.78,25.8,298.46,26.1,0.0,41
2019-07-18 19:00:00,53.5,2.4,2019-07-18T19:00:00,1.0,1011.6,n,0.0,-9.12,980.75,78.8,9.6,0.0,0.0,0.0,120,0.0,0.0,23.6,309.02,23.8,0.0,36
2019-07-18 20:00:00,58.5,2.0,2019-07-18T20:00:00,1.0,1012.5,n,0.0,-17.01,981.45,-90.0,11.9,0.0,0.0,0.0,90,0.0,0.0,21.7,320.91,21.9,0.0,27
2019-07-18 21:00:00,65.0,2.0,2019-07-18T21:00:00,1.0,1013.35,n,0.0,-22.99,982.05,-90.0,12.9,0.0,0.0,0.0,235,0.0,0.0,19.5,334.42,19.8,0.0,21
2019-07-18 22:00:00,67.0,2.0,2019-07-18T22:00:00,1.5,1013.75,n,0.0,-26.47,982.3,-90.0,12.8,0.0,0.0,0.0,120,0.0,0.0,18.4,349.37,18.7,0.0,16
2019-07-18 23:00:00,70.5,2.4,2019-07-18T23:00:00,1.5,1014.15,n,0.0,-27.02,982.65,-90.0,12.8,0.0,0.0,0.0,0,0.0,0.0,18.3,5.07,18.3,0.0,15
2019-07-19 00:00:00,74.0,2.4,2019-07-19T00:00:00,1.5,1014.55,n,0.0,-24.56,983.0,-90.0,11.9,0.0,0.0,0.0,120,0.0,0.0,17.8,20.4,17.8,0.0,15
2019-07-19 01:00:00,76.5,2.8,2019-07-19T01:00:00,1.5,1014.9,n,0.0,-19.43,983.25,-90.0,11.9,0.0,0.0,0.0,0,0.0,0.0,17.1,34.48,17.1,0.0,17
2019-07-19 02:00:00,78.0,2.8,2019-07-19T02:00:00,1.0,1015.3,n,0.0,-12.16,983.55,-90.0,11.9,0.0,0.0,0.0,0,0.0,0.0,15.8,46.95,15.8,0.0,21
2019-07-19 03:00:00,78.5,2.8,2019-07-19T03:00:00,1.0,1015.65,n,0.0,-3.33,983.85,-90.0,11.8,0.0,0.0,0.0,165,0.0,0.0,15.5,57.95,15.5,0.0,23
2019-07-19 04:00:00,80.0,2.4,2019-07-19T04:00:00,1.0,1015.95,d,353.18,6.58,984.25,-90.0,11.8,0.0,2.2,70.9393,25,71.42,39.73,16.9,67.88,16.9,0.0,25
2019-07-19 05:00:00,81.0,2.0,2019-07-19T05:00:00,1.0,1016.2,d,612.69,17.2,984.55,-78.8,12.8,0.0,3.0,241.661,0,243.2,68.93,17.8,77.26,17.8,0.0,24
2019-07-19 06:00:00,63.0,2.0,2019-07-19T06:00:00,1.0,1016.5,d,743.6,28.21,985.05,-67.5,13.8,0.0,4.2,431.213,115,433.41,88.01,19.3,86.68,19.6,0.0,23
2019-07-19 07:00:00,51.0,2.0,2019-07-19T07:00:00,1.5,1016.15,d,821.92,39.33,985.05,-56.3,12.8,0.0,6.0,615.573,125,616.15,101.56,22.2,97.0,22.6,0.0,14
2019-07-19 08:00:00,46.0,1.6,2019-07-19T08:00:00,1.5,1015.75,d,871.09,50.16,984.85,-45.0,12.8,0.0,7.2,771.558,180,772.96,111.11,24.0,109.63,24.4,0.0,17
2019-07-19 09:00:00,39.0,1.6,2019-07-19T09:00:00,1.0,1015.4,d,900.87,59.97,984.8,-45.0,12.8,0.0,7.8,883.563,225,889.55,117.35,26.8,127.34,27.1,0.0,25
2019-07-19 10:00:00,34.5,1.2,2019-07-19T10:00:00,1.0,1014.7,d,915.86,67.04,984.25,-22.5,12.7,0.0,8.2,946.313,0,955.77,120.64,27.6,154.93,28.4,0.0,28
2019-07-19 11:00:00,32.5,1.2,2019-07-19T11:00:00,0.5,1014.05,d,918.06,68.31,983.75,-11.3,12.8,0.0,6.5,882.283,0,965.95,121.13,29.0,192.28,30.1,0.0,53
2019-07-19 12:00:00,29.0,1.2,2019-07-19T12:00:00,0.5,1013.35,d,907.74,62.93,983.2,0.0,10.4,0.0,5.0,714.199,225,919.23,118.85,30.0,224.18,31.3,0.0,70
2019-07-19 13:00:00,25.0,1.6,2019-07-19T13:00:00,5.0,1013.3,d,883.56,53.82,983.1,0.0,10.8,0.0,4.0,555.456,125,819.55,113.68,29.1,244.79,30.7,0.0,78
2019-07-19 14:00:00,26.0,1.6,2019-07-19T14:00:00,5.0,1013.2,d,842.02,43.23,982.95,22.5,12.8,0.0,3.4,476.225,290,675.5,105.35,28.6,258.8,30.1,0.0,76
2019-07-19 15:00:00,28.5,1.6,2019-07-19T15:00:00,5.0,1013.15,d,775.63,32.15,982.9,33.8,11.7,0.0,2.9,382.921,155,499.94,93.33,28.8,269.73,30.1,0.0,71
2019-07-19 16:00:00,32.0,1.6,2019-07-19T16:00:00,0.5,1013.9,d,667.53,21.05,983.5,45.0,11.9,0.0,2.1,243.976,60,309.77,76.46,27.9,279.35,28.9,0.0,69
2019-07-19 17:00:00,41.0,1.6,2019-07-19T17:00:00,0.5,1014.7,d,469.85,10.25,984.05,56.3,10.7,0.0,1.5,100.246,115,127.28,51.77,26.4,288.66,26.6,0.0,69
2019-07-19 18:00:00,49.5,2.0,2019-07-19T18:00:00,5.0,1015.45,n,6.65,0.03,984.6,56.3,10.7,0.0,1.2,0.707028,120,0.91,4.76,25.0,298.32,25.1,1.18421,70
2019-07-19 19:00:00,60.5,2.0,2019-07-19T19:00:00,0.5,1016.1,n,0.0,-9.26,985.0,78.8,14.9,0.0,0.0,0.0,150,0.0,0.0,22.4,308.89,22.5,0.0,62
2019-07-19 20:00:00,66.5,2.0,2019-07-19T20:00:00,0.5,1016.8,n,0.0,-17.17,985.6,-90.0,16.8,0.0,0.0,0.0,60,0.0,0.0,21.6,320.8,21.6,0.0,47
2019-07-19 21:00:00,70.5,2.0,2019-07-19T21:00:00,1.0,1017.45,n,0.0,-23.16,986.05,-90.0,15.8,0.0,0.0,0.0,195,0.0,0.0,20.2,334.33,20.3,0.0,26
2019-07-19 22:00:00,75.0,1.6,2019-07-19T22:00:00,1.5,1017.75,n,0.0,-26.65,986.3,-90.0,14.8,0.0,0.0,0.0,0,0.0,0.0,19.8,349.33,19.8,0.0,3
2019-07-19 23:00:00,75.0,2.0,2019-07-19T23:00:00,5.0,1018.05,n,0.0,-27.2,986.45,-90.0,14.8,0.0,0.0,0.0,110,0.0,0.0,18.2,5.07,18.4,0.0,1
2019-07-20 00:00:00,78.5,2.0,2019-07-20T00:00:00,5.0,1018.35,n,0.0,-24.75,986.65,-90.0,13.8,0.0,0.0,0.0,145,0.0,0.0,17.6,20.44,17.6,0.0,0
2019-07-20 01:00:00,82.0,2.4,2019-07-20T01:00:00,5.0,1019.0,n,0.0,-19.6,990.75,-90.0,13.8,0.0,0.0,0.0,110,0.0,0.0,17.2,34.56,17.2,0.0,0
2019-07-20 02:00:00,83.5,2.8,2019-07-20T02:00:00,5.0,1019.2,n,0.0,-12.32,990.95,-90.0,12.8,0.0,0.0,0.0,105,0.0,0.0,16.8,47.05,16.8,0.0,0
2019-07-20 03:00:00,86.5,2.4,2019-07-20T03:00:00,5.0,1019.35,n,0.0,-3.48,990.9,-90.0,12.8,0.0,0.0,0.0,200,0.0,0.0,15.7,58.07,15.7,0.0,0
2019-07-20 04:00:00,88.0,2.0,2019-07-20T04:00:00,5.0,1019.35,d,347.99,6.44,990.95,-90.0,12.8,0.0,2.7,69.48,55,69.48,39.23,16.0,68.01,16.0,0.0,0
2019-07-20 05:00:00,84.0,1.6,2019-07-20T05:00:00,5.0,1019.9,d,610.73,17.07,991.6,-78.8,13.8,0.0,3.6,241.03,170,241.03,68.67,17.5,77.4,17.5,0.0,0
2019-07-20 06:00:00,68.5,2.0,2019-07-20T06:00:00,5.0,1019.6,d,742.6,28.09,988.05,-67.5,14.8,0.0,5.0,431.35,110,431.35,87.85,19.6,86.84,19.8,0.0,0
2019-07-20 07:00:00,56.0,2.4,2019-07-20T07:00:00,5.0,1019.45,d,821.35,39.21,988.0,-56.3,14.8,0.0,6.6,614.28,0,614.28,101.44,21.7,97.18,21.9,0.0,0
2019-07-20 08:00:00,49.5,2.4,2019-07-20T08:00:00,5.0,1019.25,d,870.73,50.03,988.15,-56.3,14.9,0.0,8.1,771.29,0,771.29,111.02,23.9,109.83,24.1,0.0,1
2019-07-20 09:00:00,40.5,2.4,2019-07-20T09:00:00,5.0,1019.0,d,900.62,59.81,988.1,-33.8,13.8,0.0,9.4,888.07,160,888.07,117.29,26.2,127.55,26.4,0.0,1
2019-07-20 10:00:00,35.0,2.0,2019-07-20T10:00:00,1.5,1018.2,d,915.68,66.86,987.5,-22.5,13.7,0.0,10.0,954.419,0,954.42,120.59,27.6,155.06,28.3,0.0,2
2019-07-20 11:00:00,31.5,2.0,2019-07-20T11:00:00,1.5,1017.9,d,917.89,68.13,987.4,-11.3,12.8,0.0,10.1,964.659,0,964.66,121.08,29.0,192.16,30.1,0.0,2
2019-07-20 12:00:00,29.0,2.0,2019-07-20T12:00:00,1.5,1016.6,d,907.55,62.78,986.35,-11.3,12.8,0.0,9.5,917.925,220,917.93,118.79,30.2,223.93,31.5,0.0,3
2019-07-20 13:00:00,25.0,2.0,2019-07-20T13:00:00,1.5,1016.2,d,883.31,53.7,986.05,11.3,9.5,0.0,8.5,818.166,265,818.17,113.61,30.3,244.55,32.0,0.0,3
2019-07-20 14:00:00,25.0,2.4,2019-07-20T14:00:00,1.5,1015.8,d,841.62,43.12,985.65,22.5,4.6,0.0,6.4,672.995,0,673.99,105.27,30.4,258.59,32.0,0.0,16
2019-07-20 15:00:00,26.0,2.4,2019-07-20T15:00:00,1.0,1015.4,d,774.96,32.05,985.3,33.8,5.5,0.0,4.2,485.542,170,498.26,93.21,30.7,269.54,32.3,0.0,37
2019-07-20 16:00:00,28.5,2.4,2019-07-20T16:00:00,5.0,1015.7,d,666.26,20.94,985.45,45.0,8.8,0.0,3.2,303.142,265,307.94,76.28,29.7,279.18,31.1,3.07895,32
2019-07-20 17:00:00,32.5,2.8,2019-07-20T17:00:00,1.0,1016.0,d,466.82,10.13,985.65,56.3,11.8,0.0,2.5,124.824,280,125.46,51.44,29.0,288.51,30.1,0.0,23
2019-07-20 18:00:00,38.5,2.4,2019-07-20T18:00:00,1.5,1016.3,n,3.21,-0.1,985.8,56.3,10.7,0.0,0.0,0.529953,185,0.53,3.67,28.1,298.18,28.6,0.0,7
2019-07-20 19:00:00,50.0,2.0,2019-07-20T19:00:00,1.5,1017.15,n,0.0,-9.4,986.4,67.5,11.7,0.0,0.0,0.0,70,0.0,0.0,26.6,308.76,26.6,0.0,2
2019-07-20 20:00:00,59.5,1.6,2019-07-20T20:00:00,1.5,1018.0,n,0.0,-17.33,986.95,-90.0,13.8,0.0,0.0,0.0,30,0.0,0.0,24.1,320.69,24.1,0.0,2
2019-07-20 21:00:00,62.5,1.6,2019-07-20T21:00:00,5.0,1018.85,n,0.0,-23.33,987.6,-90.0,13.8,0.0,0.0,0.0,210,0.0,0.0,21.4,334.25,21.6,0.0,1
2019-07-20 22:00:00,65.0,1.2,2019-07-20T22:00:00,5.0,1018.8,n,0.0,-26.84,987.4,-90.0,13.8,0.0,0.0,0.0,200,0.0,0.0,20.4,349.28,20.6,0.0,0
2019-07-20 23:00:00,67.5,1.2,2019-07-20T23:00:00,5.0,1018.85,n,0.0,-27.4,987.35,-90.0,13.8,0.0,0.0,0.0,105,0.0,0.0,19.3,5.07,19.6,0.0,0
2019-07-21 00:00:00,72.0,1.6,2019-07-21T00:00:00,5.0,1018.8,n,0.0,-24.93,987.2,-90.0,13.8,0.0,0.0,0.0,175,0.0,0.0,18.4,20.49,18.6,0.0,0
2019-07-21 01:00:00,73.5,2.0,2019-07-21T01:00:00,5.0,1019.25,n,0.0,-19.77,987.6,-90.0,13.8,0.0,0.0,0.0,0,0.0,0.0,18.3,34.64,18.3,0.0,0
2019-07-21 02:00:00,76.0,2.0,2019-07-21T02:00:00,5.0,1019.65,n,0.0,-12.48,987.9,-90.0,12.8,0.0,0.0,0.0,140,0.0,0.0,17.5,47.15,17.5,0.0,0
2019-07-21 03:00:00,79.0,2.0,2019-07-21T03:00:00,5.0,1020.1,n,0.0,-3.63,988.25,-90.0,12.8,0.0,0.0,0.0,225,0.0,0.0,16.6,58.19,16.6,0.0,0
2019-07-21 04:00:00,81.5,2.0,2019-07-21T04:00:00,5.0,1020.25,d,342.64,6.31,988.45,-90.0,12.8,0.0,2.6,67.52,0,67.52,38.71,17.1,68.15,17.1,0.0,0
2019-07-21 05:00:00,81.0,1.2,2019-07-21T05:00:00,5.0,1020.4,d,608.72,16.94,988.85,-78.8,13.8,0.0,3.6,238.83,100,238.83,68.4,19.7,77.55,19.6,0.0,0
2019-07-21 06:00:00,59.0,1.2,2019-07-21T06:00:00,5.0,1020.55,d,741.59,27.96,989.15,-78.8,13.8,0.0,5.0,429.26,110,429.26,87.68,20.8,87.01,21.1,0.0,0
2019-07-21 07:00:00,51.0,1.6,2019-07-21T07:00:00,5.0,1019.95,d,820.76,39.08,988.85,-56.3,14.8,0.0,6.6,612.38,0,612.38,101.33,23.5,97.37,23.7,0.0,0
2019-07-21 08:00:00,44.5,2.0,2019-07-21T08:00:00,5.0,1019.4,d,870.36,49.89,988.55,-45.0,14.8,0.0,8.2,769.6,0,769.6,110.94,25.7,110.05,25.9,0.0,0
2019-07-21 09:00:00,37.0,2.0,2019-07-21T09:00:00,5.0,1018.8,d,900.38,59.66,988.15,-33.8,13.7,0.0,9.4,886.55,60,886.55,117.22,27.5,127.78,28.0,0.0,0
2019-07-21 10:00:00,31.5,2.4,2019-07-21T10:00:00,5.0,1018.25,d,915.49,66.67,987.8,-33.8,13.8,0.0,10.1,953.02,0,953.02,120.53,28.6,155.19,29.8,0.0,0
2019-07-21 11:00:00,28.0,2.8,2019-07-21T11:00:00,1.5,1017.6,d,917.72,67.94,987.35,-22.5,13.8,0.0,10.1,963.319,0,963.32,121.03,30.1,192.05,31.5,0.0,2
2019-07-21 12:00:00,27.5,3.2,2019-07-21T12:00:00,1.5,1017.05,d,907.35,62.62,986.9,0.0,12.8,0.0,9.5,916.565,265,916.57,118.74,31.3,223.68,32.6,0.0,3
2019-07-21 13:00:00,27.5,3.6,2019-07-21T13:00:00,1.5,1016.55,d,883.04,53.57,986.5,11.3,11.4,0.0,8.5,816.719,220,816.72,113.54,31.7,244.3,33.0,0.0,2
2019-07-21 14:00:00,27.0,3.6,2019-07-21T14:00:00,1.5,1016.05,d,841.21,43.01,986.05,22.5,12.8,0.0,7.1,672.389,240,672.39,105.18,32.5,258.37,33.8,0.0,2
2019-07-21 15:00:00,27.5,4.0,2019-07-21T15:00:00,1.5,1015.55,d,774.25,31.93,985.6,33.8,12.8,0.0,5.5,496.489,260,496.49,93.08,32.8,269.35,33.9,0.0,2
2019-07-21 16:00:00,28.5,4.0,2019-07-21T16:00:00,1.5,1015.75,d,664.91,20.83,985.7,45.0,12.8,0.0,4.0,306.02,260,306.02,76.08,32.0,279.01,33.2,0.0,2
2019-07-21 17:00:00,32.5,3.6,2019-07-21T17:00:00,1.5,1015.85,d,463.61,10.01,985.65,56.3,11.8,0.0,2.9,123.55,175,123.55,51.09,30.4,288.35,31.4,0.0,2
2019-07-21 18:00:00,40.5,3.6,2019-07-21T18:00:00,1.5,1016.05,n,0.98,-0.23,985.65,67.5,11.8,0.0,0.0,0.23,180,0.23,2.5,29.1,298.04,29.4,0.0,2
2019-07-21 19:00:00,53.0,3.2,2019-07-21T19:00:00,1.5,1016.95,n,0.0,-9.55,986.3,78.8,12.8,0.0,0.0,0.0,30,0.0,0.0,27.9,308.63,27.3,0.0,4
2019-07-21 20:00:00,56.5,3.2,2019-07-21T20:00:00,1.5,1017.85,n,0.0,-17.49,986.95,-90.0,14.8,0.0,0.0,0.0,190,0.0,0.0,25.5,320.58,25.4,0.0,4
2019-07-21 21:00:00,55.5,3.2,2019-07-21T21:00:00,1.5,1018.75,n,0.0,-23.51,987.6,-90.0,14.8,0.0,0.0,0.0,205,0.0,0.0,22.7,334.17,22.9,0.0,4
2019-07-21 22:00:00,58.5,2.8,2019-07-21T22:00:00,1.5,1018.95,n,0.0,-27.03,987.7,-90.0,14.8,0.0,0.0,0.0,80,0.0,0.0,22.0,349.24,22.2,0.0,2
2019-07-21 23:00:00,60.0,2.8,2019-07-21T23:00:00,1.5,1019.1,n,0.0,-27.59,987.75,-90.0,13.8,0.0,0.0,0.0,90,0.0,0.0,21.2,5.07,21.4,0.0,3
2019-07-22 00:00:00,64.5,2.8,2019-07-22T00:00:00,1.5,1019.3,n,0.0,-25.12,987.9,-90.0,14.8,0.0,0.0,0.0,180,0.0,0.0,20.2,20.54,20.4,0.0,9
2019-07-22 01:00:00,67.0,2.8,2019-07-22T01:00:00,1.5,1019.65,n,0.0,-19.95,988.1,-90.0,13.8,0.0,0.0,0.0,145,0.0,0.0,19.0,34.72,19.3,0.0,9
2019-07-22 02:00:00,70.0,2.8,2019-07-22T02:00:00,1.5,1019.95,n,0.0,-12.65,988.4,-90.0,13.8,0.0,0.0,0.0,35,0.0,0.0,19.2,47.26,19.4,0.0,5
2019-07-22 03:00:00,72.0,3.2,2019-07-22T03:00:00,1.5,1020.3,n,0.0,-3.78,988.65,-90.0,13.8,0.0,0.0,0.0,155,0.0,0.0,18.3,58.31,18.5,0.0,2
2019-07-22 04:00:00,73.5,3.2,2019-07-22T04:00:00,5.0,1020.2,d,337.12,6.16,988.65,-90.0,13.8,0.0,2.6,65.53,80,65.53,38.18,19.5,68.29,19.6,0.0,0
2019-07-22 05:00:00,76.5,2.8,2019-07-22T05:00:00,5.0,1020.2,d,606.66,16.81,988.8,-78.8,13.8,0.0,3.6,236.6,40,236.6,68.13,21.2,77.7,21.0,0.0,0
2019-07-22 06:00:00,58.0,3.6,2019-07-22T06:00:00,5.0,1020.1,d,740.55,27.83,988.9,-67.5,14.8,0.0,5.0,427.13,240,427.13,87.51,22.8,87.18,22.9,0.0,0
2019-07-22 07:00:00,45.0,3.6,2019-07-22T07:00:00,5.0,1019.55,d,820.17,38.95,988.65,-56.3,15.8,0.0,6.6,610.45,280,610.45,101.21,25.1,97.56,25.4,0.0,0
2019-07-22 08:00:00,38.0,4.0,2019-07-22T08:00:00,5.0,1019.0,d,869.99,49.75,988.35,-56.3,14.8,0.0,8.1,767.87,130,767.87,110.85,27.3,110.27,27.7,0.0,0
2019-07-22 09:00:00,34.5,4.0,2019-07-22T09:00:00,5.0,1018.45,d,900.12,59.5,988.1,-33.8,14.8,0.0,9.4,885.0,230,885.0,117.15,29.9,128.01,30.8,0.0,0
2019-07-22 10:00:00,31.0,4.0,2019-07-22T10:00:00,5.0,1017.85,d,915.29,66.48,987.65,-22.5,14.8,0.0,10.1,951.58,270,951.58,120.47,30.9,155.34,31.9,0.0,0
2019-07-22 11:00:00,26.5,4.0,2019-07-22T11:00:00,5.0,1017.3,d,917.54,67.75,987.2,-11.3,12.7,0.0,10.2,961.93,355,961.93,120.98,31.4,191.94,32.9,0.0,0
2019-07-22 12:00:00,24.5,4.4,2019-07-22T12:00:00,5.0,1016.7,d,907.15,62.46,986.65,0.0,12.7,0.0,9.6,915.14,200,915.14,118.68,31.7,223.43,33.4,0.0,1
2019-07-22 13:00:00,23.5,4.8,2019-07-22T13:00:00,1.5,1016.2,d,882.76,53.43,986.15,11.3,11.4,0.0,8.5,815.186,175,815.19,113.47,31.6,244.05,33.3,0.0,3
2019-07-22 14:00:00,21.5,5.2,2019-07-22T14:00:00,1.5,1015.75,d,840.77,42.89,985.85,22.5,11.8,0.0,6.8,670.616,335,670.71,105.09,32.6,258.15,34.5,0.0,8
2019-07-22 15:00:00,24.5,6.0,2019-07-22T15:00:00,1.0,1015.25,d,773.51,31.82,985.3,22.5,10.7,0.0,4.7,492.79,350,494.63,92.95,32.6,269.16,34.1,0.0,21
2019-07-22 16:00:00,33.5,6.4,2019-07-22T16:00:00,1.5,1015.95,d,663.48,20.71,985.75,45.0,12.7,0.0,3.7,303.725,185,304.01,75.87,31.1,278.84,31.9,0.0,14
2019-07-22 17:00:00,44.0,6.4,2019-07-22T17:00:00,1.5,1016.7,d,460.22,9.88,986.25,56.3,14.8,0.0,2.7,121.471,185,121.56,50.72,29.7,288.19,29.6,0.0,13
2019-07-22 18:00:00,55.0,6.0,2019-07-22T18:00:00,1.5,1017.4,n,0.08,-0.37,986.75,67.5,16.9,0.0,0.0,0.0499407,330,0.05,1.27,28.0,297.89,27.3,0.0,15
