Timestamp,PM10,O3,CO,NO2
2019-01-05 00:00:00,46.2400016784668,26.5,0.7656000256538391,11.230799674987793
2019-01-05 01:00:00,51.31000137329102,29.440000534057614,0.6728000044822693,21.984100341796875
2019-01-05 02:00:00,35.7598991394043,27.07999992370605,0.7192000150680542,25.32659912109375
2019-01-05 03:00:00,33.740001678466804,34.0,0.5451999902725221,13.618300437927244
2019-01-05 04:00:00,33.40999984741211,37.65999984741211,0.3944000005722046,8.423100471496582
2019-01-05 05:00:00,26.690000534057614,40.68000030517578,0.3479999899864197,2.2346999645233154
2019-01-05 06:00:00,33.959999084472656,31.65999984741211,0.41760000586509705,13.637399673461914
2019-01-05 07:00:00,36.560001373291016,26.8799991607666,0.5568000078201294,26.93099975585937
2019-01-05 08:00:00,41.68989944458008,20.34000015258789,0.6844000220298767,44.67470169067383
2019-01-05 09:00:00,33.080001831054695,25.540000915527344,0.6380000114440918,35.755001068115234
2019-01-05 10:00:00,42.02000045776367,19.18000030517578,0.8700000047683716,44.235599517822266
2019-01-05 11:00:00,51.29999923706055,32.97999954223633,0.6147999763488771,13.446399688720705
2019-01-05 12:00:00,16.290000915527347,39.040000915527344,0.5684000253677368,15.069899559020994
2019-01-05 13:00:00,21.56999969482422,33.700000762939446,0.6844000220298767,28.153400421142575
2019-01-05 14:00:00,31.3700008392334,33.439998626708984,0.6959999799728394,42.5166015625
2019-01-05 15:00:00,49.5,38.79999923706055,0.47560000419616705,15.31820011138916
2019-01-05 16:00:00,58.61000061035156,28.76000022888184,0.4988000094890594,1.1842000484466553
2019-01-05 17:00:00,71.33999633789062,17.319999694824222,0.7192000150680542,15.20359992980957
2019-01-05 18:00:00,78.63990020751953,9.020000457763672,1.4615999460220337,9.435400009155273
2019-01-05 19:00:00,123.1999969482422,6.199999809265138,1.6588000059127808,9.626399993896484
2019-01-05 20:00:00,92.37989807128906,11.239999771118164,1.3223999738693235,0.3628999888896942
2019-01-05 21:00:00,118.08000183105469,4.920000076293945,1.8212000131607056,11.70829963684082
2019-01-05 22:00:00,158.7899932861328,7.71999979019165,1.693600058555603,9.015199661254883
2019-01-05 23:00:00,147.74000549316406,6.260000228881836,2.099600076675415,2.387500047683716
2019-01-06 00:00:00,172.19000244140625,5.460000038146973,1.879199981689453,30.02519989013672
2019-01-06 01:00:00,181.0500030517578,3.3399999141693115,2.40120005607605,39.76620101928711
2019-01-06 02:00:00,194.6000061035156,3.400000095367432,2.238800048828125,30.197099685668945
2019-01-06 03:00:00,162.91000366210938,10.65999984741211,1.4731999635696411,17.686599731445312
2019-01-06 04:00:00,144.55999755859375,5.599999904632568,1.7167999744415283,22.19420051574707
2019-01-06 05:00:00,157.27000427246094,6.4000000953674325,1.774799942970276,18.85169982910156
2019-01-06 06:00:00,121.11000061035156,7.300000190734862,1.6471999883651731,20.780799865722656
2019-01-06 07:00:00,122.80999755859376,4.480000019073486,1.565999984741211,29.585899353027344
2019-01-06 08:00:00,124.0500030517578,3.940000057220459,1.5427999496459959,28.038799285888672
2019-01-06 09:00:00,111.2300033569336,6.28000020980835,1.5080000162124634,26.83550071716309
2019-01-06 10:00:00,133.25,5.119999885559082,1.8328000307083132,24.524200439453125
2019-01-06 11:00:00,142.0,7.579999923706055,1.8907999992370603,40.26279830932617
2019-01-06 12:00:00,142.39999389648438,12.31999969482422,2.1923999786376958,33.86429977416992
2019-01-06 13:00:00,168.3000030517578,18.739999771118164,1.9256000518798828,5.825500011444093
2019-01-06 14:00:00,182.17999267578125,16.34000015258789,2.006799936294556,33.80699920654297
2019-01-06 15:00:00,185.4600067138672,10.079999923706056,1.9024000167846682,48.17020034790039
2019-01-06 16:00:00,163.77000427246094,9.399999618530273,1.9720000028610232,43.94910049438477
2019-01-06 17:00:00,189.1199951171875,2.200000047683716,2.5288000106811523,61.80759811401367
2019-01-06 18:00:00,213.8300018310547,2.220000028610229,2.795599937438965,61.75030136108398
2019-01-06 19:00:00,224.1199951171875,3.119999885559082,3.410399913787842,63.77510070800781
2019-01-06 20:00:00,216.1100006103516,3.059999942779541,3.6888000965118413,82.28279876708984
2019-01-06 21:00:00,151.1999969482422,9.760000228881836,1.7863999605178833,63.9468002319336
2019-01-06 22:00:00,88.75990295410156,7.21999979019165,2.6447999477386475,42.5359001159668
2019-01-06 23:00:00,166.5399932861328,4.559999942779541,2.26200008392334,16.254100799560547
2019-01-07 00:00:00,111.20999908447266,6.860000133514403,1.4384000301361084,41.17959976196289
2019-01-07 01:00:00,85.39990234375,14.960000038146973,0.8352000117301941,27.1028995513916
2019-01-07 02:00:00,48.90999984741211,14.739999771118164,0.7540000081062317,23.62669944763184
2019-01-07 03:00:00,38.84000015258789,30.479999542236328,0.4639999866485596,7.582699775695801
2019-01-07 04:00:00,20.690000534057614,32.59999847412109,0.4059999883174896,6.684999942779541
2019-01-07 05:00:00,42.34000015258789,22.100000381469727,0.6380000114440918,15.31820011138916
2019-01-07 06:00:00,27.71999931335449,21.200000762939453,0.487199991941452,17.973100662231445
2019-01-07 07:00:00,27.07999992370605,35.41999816894531,0.33640000224113464,15.833900451660154
2019-01-07 08:00:00,5.440000057220459,36.560001373291016,0.2784000039100647,14.840700149536133
2019-01-07 09:00:00,20.13999938964844,39.43999862670898,0.3248000144958496,7.028800010681152
2019-01-07 10:00:00,35.2400016784668,38.34000015258789,0.33640000224113464,4.106500148773193
2019-01-07 11:00:00,33.200000762939446,33.720001220703125,0.4408000111579895,13.293600082397461
2019-01-07 12:00:00,34.080001831054695,37.41999816894531,0.4291999936103821,2.865000009536743
2019-01-07 13:00:00,34.47999954223633,37.599998474121094,0.4408000111579895,0.17190000414848328
2019-01-07 14:00:00,47.27999877929688,30.540000915527344,0.487199991941452,25.68950080871582
2019-01-07 15:00:00,55.43989944458008,24.21999931335449,0.7540000081062317,19.940399169921875
2019-01-07 16:00:00,53.08000183105469,22.8799991607666,0.6611999869346619,16.80780029296875
2019-01-07 17:00:00,67.15989685058594,21.57999992370605,0.6611999869346619,13.10260009765625
2019-01-07 18:00:00,50.70000076293945,13.880000114440918,0.9164000153541564,43.10850143432617
2019-01-07 19:00:00,57.34000015258789,15.9399995803833,0.7771999835968018,32.16439819335937
2019-01-07 20:00:00,59.02000045776367,23.26000022888184,0.7075999975204468,28.248699188232425
2019-01-07 21:00:00,46.31990051269531,15.460000038146973,1.0787999629974363,42.535499572753906
2019-01-07 22:00:00,130.41999816894528,5.980000019073486,2.6679999828338623,39.91899871826172
2019-01-07 23:00:00,201.05999755859372,4.739999771118164,3.178400039672852,11.650799751281738
2019-01-08 00:00:00,188.1999969482422,3.5,2.830399990081787,33.90250015258789
2019-01-08 01:00:00,182.38999938964844,4.199999809265137,2.9811999797821045,44.46480178833008
2019-01-08 02:00:00,174.77000427246094,6.079999923706055,1.8907999992370603,30.59819984436035
2019-01-08 03:00:00,119.5999984741211,9.079999923706056,1.8444000482559204,19.749399185180664
2019-01-08 04:00:00,97.0999984741211,16.540000915527347,1.0903999805450442,9.435400009155273
2019-01-08 05:00:00,58.81990051269531,23.459999084472656,0.5684000253677368,7.2961997985839835
2019-01-08 06:00:00,35.95000076293945,18.8799991607666,0.5916000008583069,13.866600036621096
2019-01-08 07:00:00,48.18000030517578,15.760000228881836,0.6147999763488771,24.84910011291504
2019-01-08 08:00:00,53.65999984741211,8.699999809265138,0.8700000047683716,34.876399993896484
2019-01-08 09:00:00,48.58000183105469,12.399999618530273,0.881600022315979,35.44960021972656
2019-01-08 10:00:00,21.88999938964844,23.040000915527344,0.7656000256538391,32.87110137939453
2019-01-08 11:00:00,18.559999465942386,32.18000030517578,0.6959999799728394,24.52440071105957
2019-01-08 12:00:00,45.38999938964844,33.360000610351555,0.8700000047683716,43.85380172729492
2019-01-08 13:00:00,64.33000183105469,26.739999771118164,1.0207999944686892,40.70190048217773
2019-01-08 14:00:00,70.2698974609375,31.26000022888184,0.8583999872207642,28.649999618530273
2019-01-08 15:00:00,59.52999877929688,35.2400016784668,0.7656000256538391,4.39300012588501
2019-01-08 16:00:00,84.0,28.57999992370605,0.8004000186920166,29.41399955749512
2019-01-08 17:00:00,68.66989898681639,19.299999237060547,0.9512000083923341,30.197099685668945
2019-01-08 18:00:00,109.41000366210938,16.5,1.1136000156402588,30.483600616455078
2019-01-08 19:00:00,82.78990173339844,13.640000343322756,1.0440000295639038,37.741600036621094
2019-01-08 20:00:00,112.29000091552734,6.019999980926514,1.7863999605178833,45.534400939941406
2019-01-08 21:00:00,149.83999633789062,5.760000228881836,2.3083999156951904,42.28739929199219
2019-01-08 22:00:00,141.14999389648438,11.9399995803833,1.357200026512146,31.209400177001953
2019-01-08 23:00:00,114.2699966430664,4.440000057220459,1.7167999744415283,41.10319900512695
2019-01-09 00:00:00,113.05999755859376,8.899999618530273,1.4384000301361084,31.57229995727539
2019-01-09 01:00:00,111.75,6.21999979019165,1.1483999490737915,34.532798767089844
2019-01-09 02:00:00,104.98999786376952,9.760000228881836,1.1483999490737915,25.3075008392334
2019-01-09 03:00:00,100.9499969482422,18.100000381469727,0.9047999978065492,15.852999687194824
2019-01-09 04:00:00,94.61000061035156,16.920000076293945,0.8700000047683716,16.78890037536621
2019-01-09 05:00:00,103.22000122070312,11.920000076293945,0.974399983882904,17.62929916381836
2019-01-09 06:00:00,118.56999969482422,3.7200000286102295,1.6820000410079956,25.78499984741211
2019-01-09 07:00:00,121.36000061035156,1.919999957084656,1.357200026512146,32.52730178833008
2019-01-09 08:00:00,123.61000061035156,2.3199999332427983,1.4151999950408936,34.418201446533196
2019-01-09 09:00:00,133.97999572753906,3.119999885559082,1.5312000513076782,37.07310104370117
2019-01-09 10:00:00,116.97000122070312,6.5999999046325675,1.1948000192642212,37.283199310302734
2019-01-09 11:00:00,86.28990173339844,15.539999961853027,0.8931999802589417,33.501399993896484
2019-01-09 12:00:00,66.12989807128906,26.059999465942386,0.9395999908447266,34.01689910888672
2019-01-09 13:00:00,91.12000274658205,22.76000022888184,0.8468000292778015,36.23270034790039
2019-01-09 14:00:00,98.77989959716795,15.140000343322756,1.1483999490737915,47.11970138549805
2019-01-09 15:00:00,107.4000015258789,9.31999969482422,1.3456000089645386,70.89939880371094
2019-01-09 16:00:00,88.52989959716797,4.360000133514403,1.7516000270843506,110.09239959716795
2019-01-09 17:00:00,81.45999908447266,4.420000076293945,1.2064000368118286,69.46669769287111
2019-01-09 18:00:00,74.08999633789062,5.78000020980835,1.1136000156402588,60.9099006652832
2019-01-09 19:00:00,66.62000274658203,11.81999969482422,0.7888000011444092,46.83300018310547
2019-01-09 20:00:00,54.75,5.71999979019165,1.6124000549316406,61.84560012817383
2019-01-09 21:00:00,121.81999969482422,2.400000095367432,1.8444000482559204,70.99469757080078
2019-01-09 22:00:00,126.80999755859376,3.3399999141693115,1.693600058555603,54.12939834594727
2019-01-09 23:00:00,144.64999389648438,2.359999895095825,2.1112000942230225,64.57689666748047
2019-01-10 00:00:00,148.44000244140625,3.8199999332427983,1.7400000095367432,39.82350158691406
2019-01-10 01:00:00,154.0500030517578,2.0999999046325684,1.8559999465942385,48.227500915527344
2019-01-10 02:00:00,153.17999267578125,4.880000114440918,1.763200044631958,32.546398162841804
2019-01-10 03:00:00,147.72000122070312,8.260000228881836,1.5196000337600708,26.224300384521484
2019-01-10 04:00:00,117.68000030517578,13.520000457763672,1.2527999877929688,17.228200912475586
2019-01-10 05:00:00,101.55999755859376,9.800000190734863,1.2644000053405762,18.679800033569336
2019-01-10 06:00:00,138.35000610351562,2.859999895095825,1.809599995613098,30.235300064086914
2019-01-10 07:00:00,142.72000122070312,1.7000000476837158,1.763200044631958,32.77560043334961
2019-01-10 08:00:00,152.47999572753906,2.359999895095825,2.3199999332427983,59.07630157470703
2019-01-10 09:00:00,136.46000671386722,3.2999999523162837,1.6588000059127808,43.777198791503906
2019-01-10 10:00:00,128.00999450683594,4.820000171661377,1.8559999465942385,47.42530059814453
2019-01-10 11:00:00,137.69000244140622,8.699999809265138,1.7400000095367432,39.785301208496094
2019-01-10 12:00:00,146.11000061035156,9.260000228881836,2.3431999683380127,54.07210159301758
2019-01-10 13:00:00,179.75,4.420000076293945,2.49399995803833,74.58550262451172
2019-01-10 14:00:00,217.97000122070312,4.139999866485597,3.0971999168396,92.65390014648438
2019-01-10 15:00:00,269.04000854492193,7.5999999046325675,2.63319993019104,72.1594009399414
2019-01-10 16:00:00,253.02999877929688,5.119999885559082,2.517199993133545,54.07210159301758
2019-01-10 17:00:00,272.77999877929693,1.7999999523162842,2.8420000076293945,68.01490020751953
2019-01-10 18:00:00,247.1999969482422,1.4800000190734863,2.900000095367432,78.55809783935547
2019-01-10 19:00:00,226.91000366210938,2.440000057220459,3.0855998992919917,66.71630096435547
2019-01-10 20:00:00,209.47000122070312,3.7000000476837163,4.291999816894531,78.7874984741211
2019-01-10 21:00:00,341.9800109863281,3.5999999046325684,4.98799991607666,97.4292984008789
2019-01-10 22:00:00,332.3800048828125,3.0199999809265137,3.7699999809265137,64.84429931640625
2019-01-10 23:00:00,316.20001220703125,3.1600000858306885,3.6656000614166264,42.019798278808594
2019-01-11 00:00:00,311.489990234375,3.0,3.5843999385833736,56.34500122070313
2019-01-11 01:00:00,317.5299987792969,2.5999999046325684,3.2827999591827397,61.253501892089844
2019-01-11 02:00:00,268.989990234375,1.6000000238418581,2.4475998878479004,46.22200012207031
2019-01-11 03:00:00,204.97999572753903,1.6200000047683716,2.598400115966797,44.655799865722656
2019-01-11 04:00:00,198.3500061035156,3.7799999713897705,1.9024000167846682,31.89699935913086
2019-01-11 05:00:00,61.86999893188477,16.0,0.6032000184059143,11.651000022888185
2019-01-11 06:00:00,34.110000610351555,11.899999618530273,0.5799999833106995,16.196800231933597
2019-01-11 07:00:00,46.16999816894531,1.5399999618530271,0.9628000259399414,38.6775016784668
2019-01-11 08:00:00,55.5098991394043,1.7799999713897705,1.1832000017166138,48.26570129394531
2019-01-11 09:00:00,52.72000122070313,4.619999885559082,1.067199945449829,46.26020050048828
2019-01-11 10:00:00,22.01000022888184,10.520000457763672,1.241199970245361,47.31050109863281
2019-01-11 11:00:00,108.27999877929688,12.0,1.4731999635696411,61.31079864501953
2019-01-11 12:00:00,130.61000061035156,15.479999542236328,1.6704000234603882,66.06690216064453
2019-01-11 13:00:00,144.61000061035156,16.079999923706055,1.8675999641418457,74.62349700927734
2019-01-11 14:00:00,171.17999267578125,17.65999984741211,1.6820000410079956,74.56620025634766
2019-01-11 15:00:00,99.93990325927734,22.15999984741211,1.2992000579833984,62.36109924316406
2019-01-11 16:00:00,153.27000427246094,4.400000095367432,2.12280011177063,101.78389739990234
2019-01-11 17:00:00,196.9199981689453,2.8399999141693115,2.598400115966797,80.04810333251953
2019-01-11 18:00:00,221.00999450683597,2.220000028610229,3.4916000366210938,136.75599670410156
2019-01-11 19:00:00,273.32000732421875,5.21999979019165,4.4892001152038565,95.71009826660156
2019-01-11 20:00:00,360.2900085449219,2.900000095367432,3.955600023269653,87.45890045166016
2019-01-11 21:00:00,322.489990234375,5.460000038146973,5.486800193786621,97.48639678955078
2019-01-11 22:00:00,181.05999755859372,2.039999961853028,1.5196000337600708,62.0177001953125
2019-01-11 23:00:00,102.30999755859376,2.1600000858306885,1.763200044631958,56.76520156860352
2019-01-12 00:00:00,96.65989685058594,2.700000047683716,1.6704000234603882,50.50040054321289
2019-01-12 01:00:00,101.36000061035156,2.759999990463257,1.5312000513076782,43.73899841308594
2019-01-12 02:00:00,133.47000122070312,2.440000057220459,1.763200044631958,40.51110076904297
2019-01-12 03:00:00,119.93000030517578,7.360000133514403,1.1832000017166138,28.516300201416016
2019-01-12 04:00:00,82.95999908447266,9.65999984741211,0.8931999802589417,22.69079971313477
2019-01-12 05:00:00,82.0198974609375,4.320000171661377,1.4500000476837158,33.10029983520508
2019-01-12 06:00:00,108.56999969482422,2.1800000667572017,1.3339999914169312,34.131698608398445
2019-01-12 07:00:00,109.2699966430664,2.9600000381469727,1.2760000228881836,42.09619903564453
2019-01-12 08:00:00,83.67990112304688,4.0,1.0787999629974363,36.137001037597656
2019-01-12 09:00:00,74.0198974609375,8.760000228881836,0.8468000292778015,40.16730117797852
2019-01-12 10:00:00,59.0,15.100000381469727,0.7075999975204468,52.48659896850586
2019-01-12 11:00:00,59.09000015258789,13.800000190734865,0.8700000047683716,56.86090087890625
2019-01-12 12:00:00,68.7698974609375,22.940000534057614,0.6844000220298767,38.14289855957031
2019-01-12 13:00:00,33.37990188598633,31.71999931335449,0.3248000144958496,24.447999954223636
2019-01-12 14:00:00,35.86999893188477,24.86000061035156,0.6032000184059143,51.340599060058594
2019-01-12 15:00:00,35.33000183105469,28.739999771118164,0.3828000128269196,38.00899887084961
2019-01-12 16:00:00,64.44999694824219,15.4399995803833,0.8700000047683716,76.66739654541016
2019-01-12 17:00:00,89.55989837646484,8.739999771118164,1.2527999877929688,99.72109985351562
2019-01-12 18:00:00,77.00990295410156,9.18000030517578,0.7656000256538391,56.57419967651367
2019-01-12 19:00:00,99.31990051269531,6.079999923706055,1.1368000507354736,70.97579956054688
2019-01-12 20:00:00,85.5,10.34000015258789,0.9164000153541564,46.16469955444336
2019-01-12 21:00:00,96.13990020751952,12.84000015258789,0.9628000259399414,40.587501525878906
2019-01-12 22:00:00,67.02989959716797,18.31999969482422,0.6959999799728394,31.34309959411621
2019-01-12 23:00:00,69.22000122070311,19.100000381469727,0.6496000289916992,29.203899383544922
2019-01-13 00:00:00,61.97000122070313,23.1200008392334,0.6263999938964844,22.59530067443848
2019-01-13 01:00:00,72.78990173339844,22.940000534057614,0.5684000253677368,21.01000022888184
2019-01-13 02:00:00,54.13999938964844,23.28000068664551,0.5684000253677368,22.27059936523437
2019-01-13 03:00:00,62.540000915527344,22.86000061035156,0.5103999972343445,16.636100769042972
2019-01-13 04:00:00,61.43989944458008,27.13999938964844,0.5103999972343445,10.161199569702148
2019-01-13 05:00:00,53.02999877929688,26.63999938964844,0.5451999902725221,9.893799781799316
2019-01-13 06:00:00,60.97999954223633,16.65999984741211,0.5799999833106995,23.03459930419922
2019-01-13 07:00:00,65.48999786376953,8.619999885559082,0.881600022315979,35.659698486328125
2019-01-13 08:00:00,66.65989685058594,16.600000381469727,0.5799999833106995,23.24469947814941
2019-01-13 09:00:00,40.599998474121094,22.739999771118164,0.5799999833106995,19.787599563598636
2019-01-13 10:00:00,46.77999877929688,21.920000076293945,0.9279999732971193,29.070199966430664
2019-01-13 11:00:00,103.91999816894531,31.399999618530273,1.426800012588501,24.409799575805664
2019-01-13 12:00:00,102.4800033569336,38.13999938964844,1.1368000507354736,2.5020999908447266
2019-01-13 13:00:00,104.33000183105469,62.95980072021485,1.1136000156402588,7.238900184631348
2019-01-13 14:00:00,140.55999755859378,73.61979675292969,0.9047999978065492,18.622499465942386
2019-01-13 15:00:00,119.3000030517578,68.19979858398439,0.881600022315979,24.06599998474121
2019-01-13 16:00:00,137.52000427246094,43.13999938964844,1.3339999914169312,48.17020034790039
2019-01-13 17:00:00,171.22000122070312,18.5,1.5776000022888184,69.65769958496094
